match_id,date,venue,city,match_type,team1,team2,toss_winner,toss_decision,winner,total_runs,total_wickets,total_balls,total_overs
249380,2006-08-15,Gymkhana Club Ground,Nairobi,ODI,Kenya,Bangladesh,Bangladesh,field,Bangladesh,238,14,429,71.5
249739,2006-10-07,"Punjab Cricket Association Stadium, Mohali",Chandigarh,ODI,Bangladesh,Sri Lanka,Bangladesh,field,Sri Lanka,567,17,631,105.17
249740,2006-10-08,"Sardar Patel Stadium, Motera",Ahmedabad,ODI,West Indies,Zimbabwe,Zimbabwe,bat,West Indies,175,11,278,46.33
249741,2006-10-10,"Sardar Patel Stadium, Motera",Ahmedabad,ODI,Sri Lanka,Zimbabwe,Sri Lanka,bat,Sri Lanka,426,17,588,98.0
249742,2006-10-11,Sawai Mansingh Stadium,Jaipur,ODI,Bangladesh,West Indies,Bangladesh,bat,West Indies,325,10,510,85.0
249743,2006-10-13,Sawai Mansingh Stadium,Jaipur,ODI,Bangladesh,Zimbabwe,Zimbabwe,field,Bangladesh,361,16,577,96.17
249744,2006-10-14,Brabourne Stadium,Mumbai,ODI,Sri Lanka,West Indies,West Indies,bat,Sri Lanka,163,11,280,46.67
249745,2006-10-15,Sawai Mansingh Stadium,Jaipur,ODI,India,England,India,field,India,251,16,410,68.33
249746,2006-10-16,Brabourne Stadium,Mumbai,ODI,New Zealand,South Africa,South Africa,field,New Zealand,303,20,491,81.83
249747,2006-10-17,Sawai Mansingh Stadium,Jaipur,ODI,Pakistan,Sri Lanka,Sri Lanka,bat,Pakistan,508,16,604,100.67
249748,2006-10-18,Brabourne Stadium,Mumbai,ODI,Australia,West Indies,West Indies,bat,West Indies,458,15,616,102.67
249749,2006-10-20,Brabourne Stadium,Mumbai,ODI,New Zealand,Sri Lanka,New Zealand,bat,Sri Lanka,331,13,541,90.17
249750,2006-10-21,Sawai Mansingh Stadium,Jaipur,ODI,Australia,England,Australia,field,Australia,339,14,511,85.17
249751,2006-10-24,"Sardar Patel Stadium, Motera",Ahmedabad,ODI,South Africa,Sri Lanka,Sri Lanka,field,South Africa,360,19,548,91.33
249752,2006-10-25,"Punjab Cricket Association Stadium, Mohali",Chandigarh,ODI,New Zealand,Pakistan,Pakistan,field,New Zealand,497,17,596,99.33
249753,2006-10-26,"Sardar Patel Stadium, Motera",Ahmedabad,ODI,India,West Indies,West Indies,field,West Indies,447,16,622,103.67
249754,2006-10-27,"Punjab Cricket Association Stadium, Mohali",Chandigarh,ODI,Pakistan,South Africa,South Africa,bat,South Africa,302,18,465,77.5
249755,2006-10-28,"Sardar Patel Stadium, Motera",Ahmedabad,ODI,England,West Indies,West Indies,bat,England,548,11,610,101.67
249756,2006-10-29,"Punjab Cricket Association Stadium, Mohali",Chandigarh,ODI,India,Australia,India,bat,Australia,501,12,599,99.83
249757,2006-11-01,"Punjab Cricket Association Stadium, Mohali",Chandigarh,ODI,Australia,New Zealand,New Zealand,field,Australia,446,19,602,100.33
249758,2006-11-02,Sawai Mansingh Stadium,Jaipur,ODI,South Africa,West Indies,South Africa,bat,West Indies,520,13,584,97.33
249759,2006-11-05,Brabourne Stadium,Mumbai,ODI,Australia,West Indies,West Indies,bat,Australia,254,12,368,61.33
250668,2007-02-04,SuperSport Park,Centurion,ODI,South Africa,Pakistan,Pakistan,field,South Africa,620,16,605,100.83
250669,2007-02-07,Kingsmead,Durban,ODI,South Africa,Pakistan,Pakistan,bat,Pakistan,561,14,554,92.33
250670,2007-02-09,St George's Park,Port Elizabeth,ODI,South Africa,Pakistan,Pakistan,bat,,245,8,304,50.67
250671,2007-02-11,Newlands,Cape Town,ODI,South Africa,Pakistan,South Africa,field,South Africa,220,10,366,61.0
250672,2007-02-14,New Wanderers Stadium,Johannesburg,ODI,South Africa,Pakistan,Pakistan,bat,South Africa,309,11,435,72.5
