match_id,date,venue,city,match_type,team1,team2,toss_winner,toss_decision,winner,total_runs,total_wickets,total_balls,total_overs
216932,2005-08-24,"County Ground, New Road, Worcester",Worcester,Test,Australia,England,England,field,England,727,34,2115,352.5
218813,2005-09-12,R.Premadasa Stadium,Colombo,Test,Bangladesh,Sri Lanka,Sri Lanka,field,Sri Lanka,644,29,1128,188.0
219062,2005-09-13,Queens Sports Club,Bulawayo,Test,Zimbabwe,India,Zimbabwe,bat,India,1018,30,1823,303.83
219612,2005-09-20,P Sara Oval,Colombo,Test,Sri Lanka,Bangladesh,Sri Lanka,bat,Sri Lanka,845,29,1225,204.17
221840,2005-10-14,Sydney Cricket Ground,Sydney,Test,Australia,ICC World XI,Australia,bat,Australia,878,40,1535,255.83
225164,2006-08-08,"Grace Road, Leicester",Leicester,Test,England,India,England,bat,,1053,36,2423,403.83
225255,2006-07-13,Lord's,London,Test,England,Pakistan,England,bat,,1483,31,2664,444.0
225256,2006-07-27,Old Trafford,Manchester,Test,Pakistan,England,Pakistan,bat,England,802,29,1466,244.33
225257,2006-08-04,Headingley,Leeds,Test,England,Pakistan,England,bat,England,1553,40,2452,408.67
225258,2006-08-17,Kennington Oval,London,Test,England,Pakistan,Pakistan,field,England,975,24,1559,259.83
225264,2006-05-11,Lord's,London,Test,England,Sri Lanka,England,bat,,1280,25,2422,403.67
225265,2006-05-25,Edgbaston,Birmingham,Test,Sri Lanka,England,Sri Lanka,bat,England,748,34,1541,256.83
225266,2006-06-02,Trent Bridge,Nottingham,Test,Sri Lanka,England,Sri Lanka,bat,Sri Lanka,972,40,2080,346.67
225443,2005-11-12,Multan Cricket Stadium,Multan,Test,Pakistan,England,Pakistan,bat,Pakistan,1208,40,2251,375.17
226120,2005-11-17,Bellerive Oval,Hobart,Test,West Indies,Australia,West Indies,bat,Australia,967,31,1982,330.33
226350,2005-11-20,Iqbal Stadium,Faisalabad,Test,Pakistan,England,Pakistan,bat,,1340,35,2381,396.83
226363,2005-12-18,Sardar Patel Stadium,Ahmedabad,Test,India,Sri Lanka,India,bat,India,1169,39,2124,354.0
226372,2005-12-26,Melbourne Cricket Ground,,Test,Australia,South Africa,Australia,bat,Australia,1168,37,2359,393.17
226373,2006-01-02,Sydney Cricket Ground,,Test,South Africa,Australia,South Africa,bat,Australia,1292,27,2146,357.67
233797,2006-01-21,Iqbal Stadium,Faisalabad,Test,Pakistan,India,Pakistan,bat,,1702,28,2618,436.33
234783,2006-01-29,National Stadium,Karachi,Test,Pakistan,India,India,field,Pakistan,1347,37,1915,319.17
238167,2006-02-28,Zahur Ahmed Chowdhury Stadium,Chattogram,Test,Bangladesh,Sri Lanka,Bangladesh,bat,Sri Lanka,1001,32,1751,291.83
238168,2006-03-08,Shaheed Chandu Stadium,Bogra,Test,Bangladesh,Sri Lanka,Bangladesh,bat,Sri Lanka,871,30,1611,268.5
238171,2006-04-09,Khan Shaheb Osman Ali Stadium,Fatullah,Test,Bangladesh,Australia,Bangladesh,bat,Australia,1151,37,2278,379.67
238180,2006-03-09,Eden Park,Auckland,Test,New Zealand,West Indies,West Indies,field,New Zealand,1067,40,2121,353.5
238186,2006-03-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Test,England,India,England,bat,India,963,31,1878,313.0
238201,2006-03-16,Newlands,Cape Town,Test,South Africa,Australia,South Africa,bat,Australia,805,33,1479,246.5
238202,2006-03-24,Kingsmead,Durban,Test,Australia,South Africa,Australia,bat,Australia,1240,34,2435,405.83
238203,2006-03-31,The Wanderers Stadium,Johannesburg,Test,South Africa,Australia,South Africa,bat,Australia,1125,38,1958,326.33
238205,2006-04-15,SuperSport Park,Centurion,Test,South Africa,New Zealand,South Africa,bat,South Africa,1022,40,1838,306.33
238206,2006-04-27,Newlands,Cape Town,Test,New Zealand,South Africa,South Africa,field,,1226,21,2365,394.17
238207,2006-05-05,The Wanderers Stadium,Johannesburg,Test,New Zealand,South Africa,South Africa,field,South Africa,808,36,1307,217.83
238217,2006-04-03,Asgiriya Stadium,Kandy,Test,Sri Lanka,Pakistan,Pakistan,field,Pakistan,705,31,1288,214.67
239025,2006-03-01,Vidarbha C.A. Ground,Nagpur,Test,England,India,England,bat,,1273,29,2600,433.33
239920,2006-06-02,"Antigua Recreation Ground, St John's",Antigua,Test,India,West Indies,India,bat,,1431,35,2686,447.67
239921,2006-06-10,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Test,India,West Indies,India,bat,,1097,25,2152,358.67
239922,2006-06-22,"Warner Park, Basseterre",St Kitts,Test,West Indies,India,West Indies,bat,,1413,30,2394,399.0
239923,2006-06-30,"Sabina Park, Kingston",Jamaica,Test,India,West Indies,India,bat,India,693,40,1550,258.33
249193,2006-07-27,Sinhalese Sports Club Ground,Colombo,Test,South Africa,Sri Lanka,South Africa,bat,Sri Lanka,1359,25,2391,398.5
249194,2006-08-04,P Sara Oval,Colombo,Test,South Africa,Sri Lanka,South Africa,bat,Sri Lanka,1345,39,2402,400.33
249215,2006-12-15,The Wanderers Stadium,Johannesburg,Test,India,South Africa,India,bat,India,847,40,1568,261.33
249216,2006-12-26,Kingsmead,Durban,Test,South Africa,India,South Africa,bat,South Africa,1012,38,1801,300.17
249217,2007-01-02,Newlands,Cape Town,Test,India,South Africa,India,bat,South Africa,1167,35,2358,393.0
249222,2006-11-23,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Test,Australia,England,Australia,bat,Australia,1331,30,2206,367.67
249223,2006-12-01,Adelaide Oval,,Test,England,Australia,England,bat,Australia,1361,30,2660,443.33
249224,2006-12-14,W.A.C.A. Ground,Perth,Test,Australia,England,Australia,bat,Australia,1336,35,2242,373.67
249225,2006-12-26,Melbourne Cricket Ground,,Test,England,Australia,England,bat,Australia,739,30,1510,251.67
249226,2007-01-02,Sydney Cricket Ground,,Test,England,Australia,England,bat,Australia,877,30,1634,272.33
250666,2007-01-19,St George's Park,Port Elizabeth,Test,South Africa,Pakistan,South Africa,bat,Pakistan,911,35,1860,310.0
250667,2007-01-26,Newlands,Cape Town,Test,Pakistan,South Africa,South Africa,field,South Africa,687,35,1287,214.5
251485,2006-12-07,AMI Stadium,Christchurch,Test,Sri Lanka,New Zealand,Sri Lanka,bat,New Zealand,649,35,1370,228.33
251486,2006-12-15,Basin Reserve,Wellington,Test,Sri Lanka,New Zealand,Sri Lanka,bat,Sri Lanka,1049,40,1817,302.83
257765,2006-11-11,Gaddafi Stadium,Lahore,Test,West Indies,Pakistan,West Indies,bat,Pakistan,995,31,1827,304.5
257766,2006-11-19,Multan Cricket Stadium,,Test,Pakistan,West Indies,Pakistan,bat,,1409,27,2650,441.67
258459,2007-05-17,Lord's,London,Test,England,West Indies,West Indies,field,,1363,23,2111,351.83
258460,2007-05-25,Headingley,Leeds,Test,England,West Indies,England,bat,England,857,25,1236,206.0
258461,2007-06-07,Old Trafford,Manchester,Test,England,West Indies,England,bat,England,1306,40,2309,384.83
258462,2007-06-15,Riverside Ground,Chester-le-Street,Test,West Indies,England,England,field,England,1020,33,1738,289.67
258468,2007-07-19,Lord's,London,Test,England,India,England,bat,,1063,39,2076,346.0
258469,2007-07-27,Trent Bridge,Nottingham,Test,England,India,India,field,India,1107,33,2138,356.33
258470,2007-08-09,Kennington Oval,London,Test,India,England,India,bat,,1558,32,2695,449.17
282691,2007-05-18,Zahur Ahmed Chowdhury Stadium,Chattogram,Test,India,Bangladesh,India,bat,,829,27,1337,222.83
282692,2007-05-25,"Shere Bangla National Stadium, Mirpur",Dhaka,Test,India,Bangladesh,Bangladesh,field,India,981,24,1515,252.5
291222,2007-12-01,Asgiriya Stadium,Kandy,Test,Sri Lanka,England,Sri Lanka,bat,Sri Lanka,1172,38,2285,380.83
291223,2007-12-09,Sinhalese Sports Club Ground,Colombo,Test,England,Sri Lanka,England,bat,,1149,22,2353,392.17
291224,2007-12-18,Galle International Stadium,,Test,Sri Lanka,England,England,field,,831,24,1679,279.83
291338,2007-11-08,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Test,Australia,Sri Lanka,Sri Lanka,field,Australia,1062,24,2006,334.33
291339,2007-11-16,Bellerive Oval,Hobart,Test,Australia,Sri Lanka,Australia,bat,Australia,1408,27,2283,380.5
291351,2007-12-26,Melbourne Cricket Ground,,Test,Australia,India,Australia,bat,Australia,1051,37,1996,332.67
291352,2008-01-02,Sydney Cricket Ground,,Test,Australia,India,Australia,bat,Australia,1606,37,2607,434.5
291353,2008-01-16,Western Australia Cricket Association Ground,Perth,Test,Australia,India,India,bat,India,1176,40,1941,323.5
291354,2008-01-24,Adelaide Oval,,Test,Australia,India,India,bat,,1358,28,2582,430.33
293478,2007-06-25,Sinhalese Sports Club Ground,Colombo,Test,Bangladesh,Sri Lanka,Sri Lanka,field,Sri Lanka,920,26,1572,262.0
293479,2007-07-03,P Sara Oval,Colombo,Test,Bangladesh,Sri Lanka,Sri Lanka,field,Sri Lanka,812,26,1449,241.5
293480,2007-07-11,Asgiriya Stadium,Kandy,Test,Bangladesh,Sri Lanka,Sri Lanka,field,Sri Lanka,807,24,1321,220.17
296900,2008-05-15,Lord's,London,Test,England,New Zealand,England,field,,865,26,1723,287.17
296901,2008-05-23,Old Trafford,Manchester,Test,England,New Zealand,New Zealand,bat,England,991,33,1837,306.17
296902,2008-06-05,Trent Bridge,Nottingham,Test,England,New Zealand,New Zealand,field,England,719,30,1483,247.17
296909,2008-07-10,Lord's,London,Test,England,South Africa,South Africa,field,,1233,21,2523,420.5
296910,2008-07-18,Headingley,Leeds,Test,England,South Africa,South Africa,field,South Africa,1061,30,2052,342.0
296911,2008-07-30,Edgbaston,Birmingham,Test,England,South Africa,England,bat,South Africa,1191,35,2099,349.83
296912,2008-08-07,Kennington Oval,London,Test,England,South Africa,South Africa,bat,England,1026,34,1893,315.5
297806,2007-11-22,Arun Jaitley Stadium,Delhi,Test,Pakistan,India,Pakistan,bat,India,957,34,1927,321.17
297807,2007-11-30,Eden Gardens,Kolkata,Test,India,Pakistan,India,bat,,1470,23,2566,427.67
297808,2007-12-08,M.Chinnaswamy Stadium,Bengaluru,Test,India,Pakistan,India,bat,,1609,34,2607,434.5
298793,2007-11-08,The Wanderers Stadium,Johannesburg,Test,South Africa,New Zealand,South Africa,bat,South Africa,938,32,1771,295.17
298794,2007-11-16,SuperSport Park,Centurion,Test,New Zealand,South Africa,New Zealand,bat,South Africa,707,29,1150,191.67
298801,2007-12-26,St George's Park,Port Elizabeth,Test,West Indies,South Africa,South Africa,field,West Indies,1038,40,1986,331.0
298802,2008-01-02,Newlands,Cape Town,Test,South Africa,West Indies,West Indies,bat,South Africa,1012,33,2100,350.0
298803,2008-01-10,Kingsmead,Durban,Test,South Africa,West Indies,South Africa,field,South Africa,1012,23,1450,241.67
299004,2007-10-01,National Stadium,Karachi,Test,South Africa,Pakistan,South Africa,bat,South Africa,1268,37,2456,409.33
299005,2007-10-08,Gaddafi Stadium,Lahore,Test,South Africa,Pakistan,South Africa,bat,,1184,28,2447,407.83
300429,2008-01-04,University Oval,Dunedin,Test,New Zealand,Bangladesh,New Zealand,field,New Zealand,787,31,1389,231.5
300430,2008-01-12,Basin Reserve,Wellington,Test,New Zealand,Bangladesh,New Zealand,field,New Zealand,649,29,1195,199.17
300442,2008-03-05,Seddon Park,Hamilton,Test,New Zealand,England,New Zealand,bat,New Zealand,1105,39,2547,424.5
300443,2008-03-13,Basin Reserve,Wellington,Test,New Zealand,England,New Zealand,field,England,1144,40,2190,365.0
300444,2008-03-22,McLean Park,Napier,Test,New Zealand,England,England,bat,England,1319,37,2389,398.17
312450,2008-02-15,"Bradman Oval, Bowral",Bowral,Test,Australia,England,England,field,England,773,33,2239,373.17
319132,2008-03-22,Providence Stadium,Guyana,Test,West Indies,Sri Lanka,Sri Lanka,bat,Sri Lanka,1311,35,2641,440.17
319133,2008-04-03,"Queen's Park Oval, Port of Spain",Trinidad,Test,West Indies,Sri Lanka,West Indies,field,West Indies,1094,34,1747,291.17
319139,2008-05-22,"Sabina Park, Kingston",Jamaica,Test,West Indies,Australia,Australia,bat,Australia,1101,40,2161,360.17
319140,2008-05-30,"Sir Vivian Richards Stadium, North Sound",Antigua,Test,West Indies,Australia,Australia,bat,,1341,28,2435,405.83
319141,2008-06-12,"Kensington Oval, Bridgetown",Barbados,Test,West Indies,Australia,West Indies,field,Australia,1293,35,2307,384.5
323947,2008-02-22,Shere Bangla National Stadium,Mirpur,Test,Bangladesh,South Africa,Bangladesh,bat,South Africa,749,35,1551,258.5
323948,2008-02-29,Chittagong Divisional Stadium,,Test,Bangladesh,South Africa,South Africa,bat,South Africa,961,26,1649,274.83
332911,2008-03-26,"MA Chidambaram Stadium, Chepauk",Chennai,Test,India,South Africa,South Africa,bat,,1498,25,2512,418.67
332912,2008-04-03,"Sardar Patel Stadium, Motera",Ahmedabad,Test,India,South Africa,India,bat,South Africa,898,27,1550,258.33
332913,2008-04-11,Green Park,Kanpur,Test,India,South Africa,South Africa,bat,India,775,32,1552,258.67
343729,2008-07-23,Sinhalese Sports Club Ground,Colombo,Test,Sri Lanka,India,Sri Lanka,bat,Sri Lanka,961,26,1701,283.5
343730,2008-07-31,Galle International Stadium,,Test,Sri Lanka,India,India,bat,India,1026,40,1803,300.5
343731,2008-08-08,P Saravanamuttu Stadium,Colombo,Test,Sri Lanka,India,India,bat,Sri Lanka,1036,32,2019,336.5
345669,2008-10-09,M Chinnaswamy Stadium,Bangalore,Test,India,Australia,Australia,bat,,1195,30,2506,417.67
345670,2008-10-17,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Test,India,Australia,India,bat,India,1246,33,2178,363.0
345671,2008-10-29,Feroz Shah Kotla,Delhi,Test,India,Australia,India,bat,,1429,22,2577,429.5
345672,2008-11-06,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Test,India,Australia,India,bat,India,1300,40,2376,396.0
345970,2009-07-08,Sophia Gardens,Cardiff,Test,England,Australia,England,bat,,1361,25,2395,399.17
345971,2009-07-16,Lord's,London,Test,England,Australia,England,bat,England,1357,36,2082,347.0
345972,2009-07-30,Edgbaston,Birmingham,Test,England,Australia,Australia,bat,,1014,25,1678,279.67
345973,2009-08-07,Headingley,Leeds,Test,England,Australia,England,bat,Australia,810,30,1220,203.33
345974,2009-08-20,Kennington Oval,London,Test,England,Australia,England,bat,England,1213,39,2088,348.0
350345,2008-11-19,OUTsurance Oval,Bloemfontein,Test,South Africa,Bangladesh,Bangladesh,field,South Africa,753,29,1292,215.33
350346,2008-11-26,SuperSport Park,Centurion,Test,South Africa,Bangladesh,Bangladesh,bat,South Africa,810,30,1394,232.33
350472,2009-02-26,New Wanderers Stadium,Johannesburg,Test,South Africa,Australia,Australia,bat,Australia,1184,40,2302,383.67
350473,2009-03-06,Kingsmead,Durban,Test,South Africa,Australia,Australia,bat,Australia,1191,34,2381,396.83
350474,2009-03-19,Newlands,Cape Town,Test,South Africa,Australia,Australia,bat,South Africa,1282,30,2115,352.5
351679,2008-11-20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Test,Australia,New Zealand,New Zealand,field,Australia,815,40,1591,265.17
351680,2008-11-28,Adelaide Oval,,Test,Australia,New Zealand,New Zealand,bat,Australia,1008,30,2012,335.33
351681,2008-12-17,Western Australia Cricket Association Ground,Perth,Test,Australia,South Africa,Australia,bat,South Africa,1389,34,2467,411.17
351682,2008-12-26,Melbourne Cricket Ground,,Test,Australia,South Africa,Australia,bat,South Africa,1283,31,2431,405.17
351683,2009-01-03,Sydney Cricket Ground,,Test,Australia,South Africa,Australia,bat,Australia,1301,34,2660,443.33
352661,2009-02-04,"Sabina Park, Kingston",Jamaica,Test,West Indies,England,England,bat,West Indies,761,30,1890,315.0
352662,2009-02-13,"Sir Vivian Richards Stadium, North Sound",Antigua,Test,West Indies,England,West Indies,field,,7,0,10,1.67
352663,2009-02-26,"Kensington Oval, Bridgetown",Barbados,Test,West Indies,England,England,bat,,1628,17,2595,432.5
352664,2009-03-06,"Queen's Park Oval, Port of Spain",Trinidad,Test,West Indies,England,England,bat,,1441,30,2686,447.67
361050,2008-12-11,"MA Chidambaram Stadium, Chepauk",Chennai,Test,India,England,England,bat,India,1255,33,2436,406.0
361051,2008-12-19,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Test,India,England,India,bat,,1070,28,2083,347.17
361759,2008-10-25,Shere Bangla National Stadium,Mirpur,Test,Bangladesh,New Zealand,Bangladesh,field,,510,16,991,165.17
366628,2009-03-18,Seddon Park,Hamilton,Test,New Zealand,India,India,field,India,1117,30,2044,340.67
366629,2009-04-03,Basin Reserve,Wellington,Test,New Zealand,India,New Zealand,field,,1291,35,2228,371.33
378751,2009-01-03,Chittagong Divisional Stadium,,Test,Bangladesh,Sri Lanka,Sri Lanka,bat,Sri Lanka,1197,36,2110,351.67
380712,2009-05-06,Lord's,London,Test,England,West Indies,West Indies,field,England,817,30,1357,226.17
380713,2009-05-14,Riverside Ground,Chester-le-Street,Test,England,West Indies,England,bat,England,1055,26,1690,281.67
383288,2009-07-10,"County Ground, New Road, Worcester",Worcester,Test,Australia,England,Australia,bat,,914,33,2207,367.83
386496,2009-03-26,McLean Park,Napier,Test,New Zealand,India,New Zealand,bat,,1400,23,2588,431.33
387570,2009-12-16,SuperSport Park,Centurion,Test,South Africa,England,England,field,,1303,36,2666,444.33
387571,2009-12-26,Kingsmead,Durban,Test,South Africa,England,South Africa,bat,England,1050,29,1976,329.33
387572,2010-01-03,Newlands,Cape Town,Test,South Africa,England,England,field,,1307,36,2568,428.0
387573,2010-01-14,New Wanderers Stadium,Johannesburg,Test,South Africa,England,England,bat,South Africa,772,27,1270,211.67
388993,2009-02-21,National Stadium,Karachi,Test,Pakistan,Sri Lanka,Sri Lanka,bat,,1553,18,2649,441.5
388994,2009-03-01,Gaddafi Stadium,Lahore,Test,Pakistan,Sri Lanka,Pakistan,field,,716,11,1067,177.83
390680,2009-02-15,"Antigua Recreation Ground, St John's",Antigua,Test,West Indies,England,West Indies,field,,1442,36,2627,437.83
401071,2009-07-09,"Arnos Vale Ground, Kingstown",St Vincent,Test,West Indies,Bangladesh,Bangladesh,bat,Bangladesh,1071,40,2283,380.5
401072,2009-07-17,"National Cricket Stadium, St George's",Grenada,Test,West Indies,Bangladesh,Bangladesh,field,Bangladesh,895,36,1713,285.5
403367,2009-07-04,Galle International Stadium,,Test,Sri Lanka,Pakistan,Pakistan,field,Sri Lanka,968,40,1669,278.17
403368,2009-07-12,P Sara Oval,Colombo,Test,Sri Lanka,Pakistan,Pakistan,bat,Sri Lanka,821,33,1485,247.5
403369,2009-07-20,Sinhalese Sports Club Ground,Colombo,Test,Sri Lanka,Pakistan,Sri Lanka,field,,1348,33,2510,418.33
403378,2009-08-18,Galle International Stadium,,Test,Sri Lanka,New Zealand,New Zealand,field,Sri Lanka,1220,34,2146,357.67
403379,2009-08-26,Sinhalese Sports Club Ground,Colombo,Test,Sri Lanka,New Zealand,Sri Lanka,bat,Sri Lanka,1358,35,2516,419.33
406189,2009-11-26,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Test,Australia,West Indies,Australia,bat,Australia,895,28,1533,255.5
406190,2009-12-04,Adelaide Oval,,Test,Australia,West Indies,West Indies,bat,,1419,35,2625,437.5
406191,2009-12-16,Western Australia Cricket Association Ground,Perth,Test,Australia,West Indies,Australia,bat,Australia,1305,38,2177,362.83
406199,2009-12-26,Melbourne Cricket Ground,,Test,Australia,Pakistan,Australia,bat,Australia,1188,33,2268,378.0
406200,2010-01-03,Sydney Cricket Ground,,Test,Australia,Pakistan,Australia,bat,Australia,980,40,1854,309.0
406201,2010-01-14,Bellerive Oval,Hobart,Test,Australia,Pakistan,Australia,bat,Australia,1245,33,2317,386.17
423778,2009-11-24,University Oval,Dunedin,Test,New Zealand,Pakistan,Pakistan,field,New Zealand,1132,40,2243,373.83
423779,2009-12-03,Basin Reserve,Wellington,Test,New Zealand,Pakistan,New Zealand,field,Pakistan,865,40,1768,294.67
423780,2009-12-11,McLean Park,Napier,Test,New Zealand,Pakistan,Pakistan,bat,,1239,30,2512,418.67
423786,2010-02-15,Seddon Park,Hamilton,Test,New Zealand,Bangladesh,Bangladesh,field,New Zealand,1501,32,2300,383.33
423789,2010-03-19,Basin Reserve,Wellington,Test,New Zealand,Australia,Australia,bat,Australia,1129,25,2122,353.67
423790,2010-03-27,Seddon Park,Hamilton,Test,New Zealand,Australia,Australia,bat,Australia,1308,38,2306,384.33
426394,2010-07-13,Lord's,London,Test,Australia,Pakistan,Pakistan,field,Australia,1024,40,1825,304.17
426395,2010-07-21,Headingley,Leeds,Test,Australia,Pakistan,Australia,bat,Pakistan,875,37,1491,248.5
426401,2010-05-27,Lord's,London,Test,England,Bangladesh,Bangladesh,field,England,1332,32,2213,368.83
426402,2010-06-04,Old Trafford,Manchester,Test,England,Bangladesh,England,bat,England,758,30,1272,212.0
426413,2010-07-29,Trent Bridge,Nottingham,Test,England,Pakistan,England,bat,England,878,39,1590,265.0
426414,2010-08-06,Edgbaston,Birmingham,Test,England,Pakistan,Pakistan,bat,England,737,31,1668,278.0
426415,2010-08-18,Kennington Oval,London,Test,England,Pakistan,England,bat,Pakistan,911,36,1712,285.33
426416,2010-08-26,Lord's,London,Test,England,Pakistan,Pakistan,field,England,667,30,1277,212.83
426423,2010-03-12,Zohur Ahmed Chowdhury Stadium,Chittagong,Test,Bangladesh,England,Bangladesh,field,England,1435,33,2434,405.67
426424,2010-03-20,Shere Bangla National Stadium,Mirpur,Test,Bangladesh,England,Bangladesh,bat,England,1409,31,2632,438.67
428749,2010-11-25,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Test,Australia,England,England,bat,,1365,22,2511,418.5
428750,2010-12-03,Adelaide Oval,,Test,Australia,England,Australia,bat,England,1169,25,2029,338.17
428751,2010-12-16,Western Australia Cricket Association Ground,Perth,Test,Australia,England,England,field,Australia,887,40,1579,263.17
428752,2010-12-26,Melbourne Cricket Ground,,Test,Australia,England,England,field,England,869,29,1735,289.17
428753,2011-01-03,Sydney Cricket Ground,,Test,Australia,England,Australia,bat,England,1205,30,2229,371.5
430881,2009-11-16,"Sardar Patel Stadium, Motera",Ahmedabad,Test,India,Sri Lanka,India,bat,,1598,21,2661,443.5
430882,2009-11-24,Green Park,Kanpur,Test,India,Sri Lanka,India,bat,India,1140,30,1840,306.67
430883,2009-12-02,Brabourne Stadium,Mumbai,Test,India,Sri Lanka,Sri Lanka,bat,India,1428,29,2173,362.17
434256,2010-01-17,Zahur Ahmed Chowdhury Stadium,Chittagong,Test,Bangladesh,India,Bangladesh,field,India,1199,38,1824,304.0
434257,2010-01-24,Shere Bangla National Stadium,Mirpur,Test,Bangladesh,India,Bangladesh,bat,India,1091,29,1799,299.83
439152,2010-06-10,"Queen's Park Oval, Port of Spain",Trinidad,Test,West Indies,South Africa,South Africa,bat,South Africa,953,34,1930,321.67
439153,2010-06-18,"Warner Park, Basseterre",St Kitts,Test,West Indies,South Africa,South Africa,bat,,1324,19,2571,428.5
439154,2010-06-26,"Kensington Oval, Bridgetown",Barbados,Test,West Indies,South Africa,West Indies,bat,South Africa,787,33,1720,286.67
441825,2010-02-06,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Test,India,South Africa,South Africa,bat,South Africa,1110,26,2105,350.83
441826,2010-02-14,Eden Gardens,Kolkata,Test,India,South Africa,South Africa,bat,India,1229,26,2270,378.33
456669,2010-07-18,Galle International Stadium,,Test,Sri Lanka,India,Sri Lanka,bat,Sri Lanka,1230,28,1945,324.17
456670,2010-07-26,Sinhalese Sports Club Ground,Colombo,Test,Sri Lanka,India,Sri Lanka,bat,,1478,17,2609,434.83
456671,2010-08-03,P Sara Oval,Colombo,Test,Sri Lanka,India,Sri Lanka,bat,India,1386,35,2437,406.17
461571,2010-11-12,Dubai International Cricket Stadium,,Test,Pakistan,South Africa,South Africa,bat,,1289,25,2589,431.5
461572,2010-11-20,Sheikh Zayed Stadium,Abu Dhabi,Test,Pakistan,South Africa,Pakistan,field,,1374,27,2529,421.5
463146,2010-12-16,SuperSport Park,Centurion,Test,South Africa,India,South Africa,field,South Africa,1215,24,1803,300.5
463147,2010-12-26,Kingsmead,Durban,Test,South Africa,India,South Africa,field,India,779,40,1507,251.17
463148,2011-01-02,Newlands,Cape Town,Test,South Africa,India,India,field,,1233,33,2515,419.17
464526,2010-10-01,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Test,India,Australia,Australia,bat,India,1241,39,2299,383.17
464527,2010-10-09,M Chinnaswamy Stadium,Bangalore,Test,India,Australia,Australia,bat,India,1403,33,2458,409.67
464531,2010-11-04,"Sardar Patel Stadium, Motera",Ahmedabad,Test,India,New Zealand,India,bat,,1234,31,2593,432.17
464532,2010-11-12,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Test,India,New Zealand,New Zealand,bat,,1338,28,2493,415.5
464533,2010-11-20,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Test,India,New Zealand,New Zealand,bat,India,934,28,1705,284.17
464987,2010-11-15,Galle International Stadium,,Test,Sri Lanka,West Indies,West Indies,bat,,1199,23,2076,346.0
464988,2010-11-23,R Premadasa Stadium,Colombo,Test,Sri Lanka,West Indies,Sri Lanka,bat,,699,22,1296,216.0
464989,2010-12-01,Pallekele International Cricket Stadium,,Test,Sri Lanka,West Indies,Sri Lanka,field,,303,8,625,104.17
473921,2011-01-07,Seddon Park,Hamilton,Test,New Zealand,Pakistan,Pakistan,field,Pakistan,773,30,1584,264.0
473922,2011-01-15,Basin Reserve,Wellington,Test,New Zealand,Pakistan,New Zealand,bat,,1251,35,2683,447.17
474463,2011-05-26,Sophia Gardens,Cardiff,Test,England,Sri Lanka,Sri Lanka,bat,England,978,25,1795,299.17
474464,2011-06-03,Lord's,London,Test,England,Sri Lanka,Sri Lanka,field,,1427,30,2235,372.5
474465,2011-06-16,The Rose Bowl,Southampton,Test,England,Sri Lanka,England,field,,895,23,1588,264.67
474472,2011-07-21,Lord's,London,Test,England,India,India,field,England,1290,34,2393,398.83
474473,2011-07-29,Trent Bridge,Nottingham,Test,England,India,India,field,England,1211,40,1979,329.83
474474,2011-08-10,Edgbaston,Birmingham,Test,England,India,England,field,England,1178,27,1855,309.17
474475,2011-08-18,Kennington Oval,London,Test,England,India,England,bat,England,1174,26,2044,340.67
474625,2011-01-22,"Bankstown Oval, Sydney",Sydney,Test,England,Australia,England,bat,Australia,713,32,2256,376.0
489218,2011-05-12,Providence Stadium,Guyana,Test,West Indies,Pakistan,West Indies,bat,West Indies,716,40,1795,299.17
489219,2011-05-20,"Warner Park, Basseterre",St Kitts,Test,West Indies,Pakistan,Pakistan,bat,Pakistan,1102,36,2345,390.83
489226,2011-06-20,"Sabina Park, Kingston",Jamaica,Test,West Indies,India,India,bat,India,933,40,1776,296.0
489227,2011-06-28,"Kensington Oval, Bridgetown",Barbados,Test,West Indies,India,West Indies,field,,862,33,1918,319.67
489228,2011-07-06,"Windsor Park, Roseau",Dominica,Test,West Indies,India,India,field,,967,33,2109,351.5
514029,2011-11-09,Newlands,Cape Town,Test,South Africa,Australia,South Africa,field,South Africa,663,32,1018,169.67
514030,2011-11-17,New Wanderers Stadium,Johannesburg,Test,South Africa,Australia,South Africa,bat,Australia,1211,38,2093,348.83
514032,2011-12-15,SuperSport Park,Centurion,Test,South Africa,Sri Lanka,South Africa,field,South Africa,741,30,1284,214.0
514033,2011-12-26,Kingsmead,Durban,Test,South Africa,Sri Lanka,Sri Lanka,bat,Sri Lanka,1026,40,1990,331.67
514034,2012-01-03,Newlands,Cape Town,Test,South Africa,Sri Lanka,Sri Lanka,field,South Africa,1163,24,1932,322.0
