match_type,batsman,matches,innings,runs,balls_faced,fours,sixes,dismissals,strike_rate
odi,DT Tiripano,26,2,343,535,27,8,18,64.11214953271028
odi,DW Steyn,51,2,365,592,35,9,39,61.6554054054054
odi,Danish Aziz,2,1,12,22,2,0,2,54.54545454545454
odi,Danish Kaneria,5,2,9,15,1,0,2,60.0
odi,Dhiman Ghosh,11,2,124,205,9,1,10,60.48780487804878
odi,Diana Baig,42,2,282,397,22,4,30,71.03274559193954
odi,Dilara Akter,2,1,21,33,4,0,2,63.63636363636363
odi,Dolar Mahmud,4,2,61,44,5,4,4,138.63636363636365
odi,E Bisht,17,2,73,125,6,0,12,58.4
odi,E Bosch,1,1,7,9,0,0,0,77.77777777777779
odi,E Chigumbura,151,2,3266,4235,264,73,129,77.11924439197166
odi,E Claridge,5,2,79,103,10,0,4,76.69902912621359
odi,E Lewis,55,2,1939,2260,184,67,52,85.79646017699115
odi,E Malinga,4,2,10,45,2,0,2,22.22222222222222
odi,E Marx,4,2,53,80,5,0,1,66.25
odi,E Mbofana,4,2,22,56,1,0,2,39.285714285714285
odi,E Otieno,7,2,21,57,2,0,4,36.84210526315789
odi,E Schiferli,8,2,79,140,12,0,7,56.42857142857143
odi,EA Osborne,16,2,151,184,13,2,7,82.06521739130434
odi,EA Perry,89,2,3356,4290,305,41,59,78.22843822843822
odi,EAJ Richardson,6,2,106,143,14,0,5,74.12587412587412
odi,EC Joyce,60,2,1845,2666,181,16,55,69.20480120030007
odi,EC Perry,3,2,21,28,4,0,1,75.0
odi,EC Rainsford,17,2,31,103,1,0,8,30.097087378640776
odi,EH Hutchinson,6,2,123,125,7,7,4,98.4
odi,EHSN Silva,1,1,7,14,0,0,1,50.0
odi,EJ Carson,6,2,3,12,0,0,5,25.0
odi,EJ Richardson,1,1,12,18,2,0,1,66.66666666666666
odi,EJ Tice,2,1,2,12,0,0,2,16.666666666666664
odi,EJ Villani,25,2,468,606,60,6,23,77.22772277227723
odi,EJB Miles,2,2,1,7,0,0,1,14.285714285714285
odi,EJG Morgan,215,2,6953,7767,600,190,185,89.51976310029612
odi,EL Arlott,1,1,7,5,1,0,0,140.0
odi,EL Lamb,14,2,398,476,56,0,14,83.61344537815127
odi,EL Watson,8,2,50,125,2,0,6,40.0
odi,EM Bermingham,11,2,94,107,7,3,7,87.85046728971963
odi,EMA McLeod,2,1,10,29,0,0,2,34.48275862068966
odi,EMDY Munaweera,2,2,15,29,2,0,3,51.724137931034484
odi,EN Lynch,13,2,115,229,14,0,9,50.21834061135371
odi,ES Szwarczynski,12,2,281,482,29,1,10,58.298755186722
odi,Ebadat Hossain,6,2,3,18,0,0,2,16.666666666666664
odi,Ehsan Adil,4,2,27,43,2,0,3,62.7906976744186
odi,Ehsan Khan,11,2,100,229,8,0,10,43.66812227074236
odi,Ehsan Nawaz,6,2,29,83,2,0,4,34.93975903614458
odi,Ehsanul Haque,3,2,28,76,4,0,3,36.84210526315789
odi,Elias Sunny,4,1,2,11,0,0,2,18.181818181818183
odi,Enamul Haque jnr,3,2,8,16,0,0,3,50.0
odi,Ethan D'Souza,2,2,9,21,1,0,2,42.857142857142854
odi,F Behardien,49,2,1074,1114,79,25,37,96.40933572710951
odi,F Chipare,5,2,20,44,3,0,4,45.45454545454545
odi,F Hand,1,1,0,1,0,0,1,0.0
odi,F Kasteni,2,2,9,24,0,0,2,37.5
odi,F Mutizwa,10,2,183,282,11,3,8,64.8936170212766
odi,F Overdijk,13,2,224,471,15,0,11,47.5583864118896
odi,F Tunnicliffe,2,1,15,21,1,0,2,71.42857142857143
odi,F Walters,2,1,16,48,1,0,2,33.33333333333333
odi,F du Plessis,135,2,5445,6288,493,61,122,86.59351145038168
odi,FA Allen,14,2,200,207,18,8,15,96.61835748792271
odi,FA Sargent,7,2,36,78,2,0,4,46.15384615384615
odi,FC Jonas,10,2,14,57,0,0,3,24.561403508771928
odi,FC Wilson,19,2,412,441,38,5,15,93.42403628117914
odi,FDM Karunaratne,38,2,1044,1363,100,1,35,76.59574468085107
odi,FDW McCreath,4,2,112,171,8,1,4,65.49707602339181
odi,FG Kemp,5,2,111,96,10,3,4,115.625
odi,FH Allen,21,2,582,637,78,14,20,91.3657770800628
odi,FH Edwards,18,2,70,154,5,0,6,45.45454545454545
odi,FJ Klaassen,12,2,48,78,1,2,5,61.53846153846154
odi,FL Mackay,12,2,125,196,13,0,8,63.775510204081634
odi,FL Reifer,6,2,86,190,6,1,7,45.26315789473684
odi,FR Davies,5,2,13,42,1,0,5,30.952380952380953
odi,FRJ Coleman,8,2,160,220,18,1,7,72.72727272727273
odi,FY Fazal,1,1,55,65,7,1,0,84.61538461538461
odi,Fahad Alhashmi,2,1,0,6,0,0,2,0.0
odi,Fahad Nawaz,2,1,2,10,0,0,2,20.0
odi,Faheem Ashraf,26,2,320,390,26,10,22,82.05128205128204
odi,Fahima Khatun,27,2,305,486,20,0,18,62.757201646090536
odi,Faisal Athar,1,1,9,39,1,0,1,23.076923076923077
odi,Faisal Hossain,3,1,26,54,2,0,2,48.148148148148145
odi,Faisal Iqbal,8,2,134,260,11,0,7,51.53846153846153
odi,Fakhar Zaman,80,3,3593,3877,402,79,76,92.6747485168945
odi,Fargana Hoque,50,2,1427,2847,115,0,50,50.12293642430629
odi,Farhad Reza,25,2,316,522,34,6,18,60.53639846743295
odi,Fariha Trisna,4,2,0,14,0,0,4,0.0
odi,Fatima Sana,38,3,587,805,59,3,31,72.91925465838509
odi,Fawad Ahmed,1,1,4,2,1,0,0,200.0
odi,Fawad Alam,35,2,966,1321,60,6,25,73.12641937925814
odi,Fayyaz Ahmed,2,2,41,98,5,0,0,41.83673469387755
odi,Fayyaz Butt,19,2,201,284,17,3,11,70.77464788732394
odi,Fazle Mahmud,2,2,0,9,0,0,2,0.0
odi,G Bloemen,4,2,28,42,4,0,4,66.66666666666666
odi,G Chapple,1,1,14,7,1,1,1,200.0
odi,G Coetzee,7,2,57,90,4,1,6,63.33333333333333
odi,G Dempsey,13,2,122,190,8,0,6,64.21052631578948
odi,G Fontenla,1,1,1,3,0,0,1,33.33333333333333
odi,G Gambhir,134,2,4981,5933,527,17,119,83.95415472779369
odi,G Hoey,2,1,24,30,2,1,2,80.0
odi,G Kirsten,6,2,186,228,24,2,3,81.57894736842105
odi,G Kodali,5,2,66,118,4,0,4,55.932203389830505
odi,G Malla,33,2,753,1145,78,15,36,65.76419213973799
odi,G Motie,16,2,233,232,25,10,11,100.43103448275863
odi,G Onions,1,1,1,2,0,0,0,50.0
odi,G Singh,31,2,938,1155,86,17,29,81.21212121212122
odi,G Snyman,4,1,5,9,1,0,4,55.55555555555556
odi,G Sultana,5,2,61,165,4,0,3,36.96969696969697
odi,G Toka,21,2,268,496,21,2,21,54.03225806451613
odi,G Voll,3,2,173,164,22,1,2,105.48780487804879
odi,G Wareham,15,2,234,215,17,8,7,108.83720930232559
odi,GA Elwiss,16,2,244,331,24,0,11,73.71601208459214
odi,GA Guy,1,1,0,4,0,0,0,0.0
odi,GA Lamb,14,2,197,389,6,1,10,50.6426735218509
odi,GA Manou,1,1,7,6,0,0,0,116.66666666666667
odi,GA Rogers,2,2,32,50,5,0,1,64.0
odi,GB Brent,18,2,192,305,13,3,11,62.95081967213115
odi,GB Hogg,47,2,647,818,40,5,30,79.09535452322739
odi,GB Murgatroyd,6,1,90,148,7,1,6,60.810810810810814
odi,GC Bhogle,6,2,82,166,10,0,6,49.39759036144578
odi,GC Smith,152,2,5280,6613,588,38,146,79.8427340087706
odi,GC Tonge,3,1,10,16,1,0,1,62.5
odi,GC Wilson,57,2,1232,1653,105,14,47,74.53115547489413
odi,GD Drummond,1,1,10,9,1,0,0,111.11111111111111
odi,GD Elliott,66,2,1913,2394,149,27,58,79.90810359231412
odi,GD McGrath,14,2,18,44,0,0,6,40.909090909090914
odi,GD Phillips,35,2,1041,1037,76,43,28,100.38572806171648
odi,GE Plimmer,19,2,396,588,38,3,16,67.3469387755102
odi,GEF Barnett,5,2,95,185,10,0,5,51.35135135135135
odi,GF Linde,2,2,27,31,3,0,1,87.09677419354838
odi,GH Bodi,2,2,83,136,9,1,2,61.029411764705884
odi,GH Dockrell,72,2,1197,1475,97,26,50,81.15254237288136
odi,GH Lewis,49,2,1569,2349,204,3,49,66.79438058748404
odi,GH O'Brien,1,1,2,6,0,0,1,33.33333333333333
odi,GH Worker,10,2,272,389,23,3,8,69.9228791773779
odi,GI Hume,8,2,65,98,4,2,4,66.3265306122449
odi,GI Maiden,1,1,12,14,1,0,0,85.71428571428571
odi,GJ Bailey,83,2,3011,3672,222,55,79,81.99891067538127
odi,GJ Batty,4,2,25,58,1,0,3,43.103448275862064
odi,GJ Delany,16,2,217,228,20,6,12,95.17543859649122
odi,GJ Hopkins,16,2,236,317,19,2,16,74.44794952681389
odi,GJ Maxwell,132,2,3695,3054,354,138,117,120.98886705959397
odi,GJ McCarter,1,1,1,1,0,0,0,100.0
odi,GJ Rennie,4,2,50,128,4,0,4,39.0625
odi,GJ Whittall,4,2,59,71,5,1,4,83.09859154929578
odi,GJP Kruger,2,1,0,10,0,0,1,0.0
odi,GM Ewing,6,2,77,115,7,0,6,66.95652173913044
odi,GM Hamilton,10,2,173,305,13,1,10,56.72131147540984
odi,GM Harris,5,2,13,22,1,0,4,59.09090909090909
odi,GM Strydom,5,2,67,133,6,2,5,50.37593984962406
odi,GO Jones,34,2,715,883,63,14,29,80.97395243488108
odi,GP Swann,47,2,475,525,46,4,33,90.47619047619048
odi,GP Tom,4,2,19,34,1,0,4,55.88235294117647
odi,GR Codrington,6,2,80,123,8,2,5,65.04065040650406
odi,GS Ballance,20,2,454,647,37,1,19,70.17001545595053
odi,GSNFG Jayasuriya,9,2,181,246,13,2,8,73.57723577235772
odi,GT Main,3,2,82,89,7,1,1,92.13483146067416
odi,GW Flower,21,2,627,963,54,2,17,65.10903426791276
odi,GWHM Perera,44,2,792,1337,102,3,41,59.23709798055348
odi,Ghulam Fatima,7,2,11,26,0,0,4,42.30769230769231
odi,Ghulam Shabber,20,2,444,716,43,3,20,62.01117318435754
odi,Gull Feroza,3,2,8,28,1,0,3,28.57142857142857
odi,Gulsan Jha,26,2,625,827,44,29,20,75.57436517533253
odi,Gurkeerat Singh,2,2,13,13,2,0,2,100.0
odi,H Carlyon,4,2,125,149,13,6,4,83.89261744966443
odi,H Davids,2,2,8,25,0,0,2,32.0
odi,H Deol,23,2,718,955,77,3,21,75.18324607329842
odi,H Durham,1,1,4,14,0,0,1,28.57142857142857
odi,H Graham,1,1,4,5,0,0,0,80.0
odi,H Hiri,32,2,435,794,30,5,30,54.78589420654912
odi,H Karunaratne,16,2,194,437,19,1,13,44.39359267734554
odi,H Kaur,84,2,2730,3449,259,43,68,79.15337779066395
odi,H Klaasen,55,2,2131,1839,199,72,49,115.87819467101686
odi,H Madavi,38,2,1065,1542,98,3,31,69.06614785992218
odi,H Masakadza,155,2,3955,5646,420,57,152,70.04959263195182
odi,H Osinde,8,2,11,34,0,0,4,32.35294117647059
odi,H Patel,10,2,176,198,21,6,9,88.88888888888889
odi,H Shah,2,2,9,25,1,0,2,36.0
odi,H Thaker,24,2,742,1126,45,13,20,65.89698046181172
odi,HA Varaiya,11,2,43,119,3,0,7,36.134453781512605
odi,HAM Samuddika,7,2,67,128,7,0,3,52.34375
odi,HAPW Jayawardene,2,1,4,10,0,0,2,40.0
odi,HASD Siriwardene,38,2,679,1213,77,4,36,55.976916735366856
odi,HB Shipley,6,2,18,41,0,0,5,43.90243902439025
odi,HC Brook,26,2,830,820,81,32,24,101.21951219512195
odi,HC Knight,109,2,3158,4205,311,16,88,75.10107015457788
odi,HD Rutherford,4,2,15,56,2,0,4,26.785714285714285
odi,HDJ Siegers,5,2,105,124,8,2,5,84.67741935483872
odi,HDPK Dharmasena,8,2,129,155,8,0,6,83.22580645161291
odi,HDRL Thirimanne,102,2,3164,4444,245,25,88,71.1971197119712
odi,HDRS Silva,2,2,25,46,4,0,2,54.347826086956516
odi,HE Whelan,1,1,2,16,0,0,0,12.5
odi,HE van der Dussen,63,2,2529,2965,197,47,53,85.29510961214164
odi,HF Gurney,6,2,15,33,1,0,2,45.45454545454545
odi,HG Munsey,55,2,2038,2332,216,58,50,87.39279588336191
odi,HGV Vare,5,2,20,31,2,0,5,64.51612903225806
odi,HH Dippenaar,36,2,1283,1903,117,7,33,67.4198633736206
odi,HH Gibbs,102,2,3766,4434,414,72,97,84.93459630130808
odi,HH Pandya,67,2,1897,1755,141,76,55,108.0911680911681
odi,HH Streak,27,2,736,1106,58,9,16,66.54611211573237
odi,HHC Gunaratne,3,2,13,20,2,0,1,65.0
odi,HIS Mendis,2,2,13,50,1,0,2,26.0
odi,HJ Armitage,3,2,78,95,10,0,3,82.10526315789474
odi,HJ Thomas,7,2,59,122,8,0,5,48.36065573770492
odi,HJC Mol,4,2,42,125,4,0,4,33.6
odi,HJH Marshall,36,2,661,980,44,1,31,67.44897959183673
odi,HJW Gardiner,7,2,142,220,16,0,7,64.54545454545455
odi,HK Badani,5,2,135,175,9,1,3,77.14285714285715
odi,HK Bennett,5,2,10,35,0,0,2,28.57142857142857
odi,HK Matthews,73,3,2615,3363,329,13,73,77.75795420755279
odi,HK Olonga,1,1,3,12,0,0,1,25.0
odi,HL Baker,1,1,3,3,0,0,0,100.0
odi,HL Colvin,4,2,29,29,5,0,2,100.0
odi,HL Ferling,4,2,9,23,1,0,2,39.130434782608695
odi,HM Amla,174,2,7834,9058,796,49,157,86.48708324133364
odi,HM Nicholls,79,2,2180,2781,199,19,62,78.38906868033082
odi,HM Rowe,34,2,332,501,28,1,26,66.26746506986028
odi,HM Tiffen,1,1,33,41,4,0,0,80.48780487804879
odi,HM Watson,1,1,15,26,1,0,1,57.692307692307686
odi,HMCM Bandara,13,2,130,185,6,4,8,70.27027027027027
odi,HMD Rasangika,8,2,232,400,31,0,9,57.99999999999999
odi,HML Madushani,2,1,3,15,0,0,2,20.0
odi,HMRKB Herath,29,2,140,229,10,2,13,61.135371179039296
odi,HN Ya France,17,2,237,293,20,8,8,80.88737201365188
odi,HNK Jensen,25,2,284,389,32,1,24,73.00771208226222
odi,HP Rinke,8,2,28,64,3,0,7,43.75
odi,HP Tillakaratne,13,2,332,562,28,0,11,59.07473309608541
odi,HR Huddleston,13,2,57,125,6,0,8,45.6
odi,HR Johnson,2,2,9,21,0,0,1,42.857142857142854
odi,HR Walsh,13,2,172,264,18,1,10,65.15151515151516
odi,HRA Rainey,6,2,22,51,2,0,4,43.13725490196079
odi,HS Baidwan,12,2,117,182,10,0,8,64.28571428571429
odi,HS Modi,13,2,205,457,15,0,10,44.85776805251641
odi,HT Tector,44,2,1775,2168,143,42,38,81.87269372693727
odi,HW Rambaldo,2,1,19,97,0,0,2,19.587628865979383
odi,HWA Landheer,7,2,23,72,2,1,6,31.944444444444443
odi,HWR Cartwright,2,1,2,23,0,0,2,8.695652173913043
odi,Habibul Bashar,49,2,926,1671,77,3,42,55.41591861160982
odi,Haider Ali,2,1,42,33,4,2,2,127.27272727272727
odi,Hammad Azam,6,2,79,131,5,2,5,60.30534351145038
odi,Hammad Mirza,11,2,268,400,25,3,10,67.0
odi,Hamza Tahir,8,2,26,81,2,0,6,32.098765432098766
odi,Hamza Tariq,5,2,99,144,14,2,6,68.75
odi,Hannan Sarkar,13,2,280,537,28,2,12,52.1415270018622
odi,Harbhajan Singh,85,2,917,1147,63,28,65,79.94768962510898
odi,Haris Rauf,18,2,101,122,6,9,12,82.78688524590164
odi,Haris Sohail,42,2,1709,2010,136,28,33,85.02487562189054
odi,Harmeet Singh,13,3,227,228,15,11,12,99.56140350877193
odi,Harshit Rana,1,1,13,10,1,1,1,130.0
odi,Hasan Ali,37,2,377,331,28,23,27,113.89728096676737
odi,Hasan Mahmud,12,2,37,77,4,0,8,48.05194805194805
odi,Haseeb Amjad,1,1,21,15,1,2,1,140.0
odi,Haseebullah Khan,1,1,0,2,0,0,1,0.0
odi,Hashir Dafedar,3,1,29,62,3,1,2,46.774193548387096
odi,Hasibul Hossain,3,2,7,23,0,0,1,30.434782608695656
odi,Hassnain Shah,3,3,70,56,2,6,2,125.0
odi,Hazrat Bilal,4,2,24,72,0,1,1,33.33333333333333
odi,Hussain Talat,1,1,2,14,0,0,1,14.285714285714285
odi,I Dulani,3,2,26,77,1,0,3,33.76623376623377
odi,I Kaia,16,2,332,520,29,4,16,63.84615384615384
odi,I Maraj,6,2,98,273,12,0,5,35.8974358974359
odi,I Ranaweera,35,2,179,472,17,0,14,37.92372881355932
odi,I Sharma,26,2,72,209,6,0,15,34.44976076555024
odi,I Toua,7,2,41,100,4,0,7,41.0
odi,I Udana,17,2,227,236,18,9,13,96.1864406779661
odi,I Wardlaw,8,2,18,33,2,0,5,54.54545454545454
odi,I van der Woning,4,2,13,35,0,0,2,37.142857142857146
odi,IA Karim,3,2,196,237,23,0,2,82.70042194092827
odi,IA Nicolson,1,1,0,3,0,0,1,0.0
odi,IC Gaze,18,2,219,348,15,1,15,62.93103448275862
odi,ID Blackwell,18,2,146,213,17,1,16,68.54460093896714
odi,IDR Bradshaw,25,2,259,423,18,4,15,61.22931442080378
odi,IE O'Brien,2,1,3,11,0,0,0,27.27272727272727
odi,IECM Wong,1,1,15,9,0,1,1,166.66666666666669
odi,IG Butler,8,2,78,125,6,2,7,62.4
odi,IG Holland,14,2,368,481,27,3,14,76.50727650727652
odi,IH Romaine,12,2,175,360,20,1,10,48.61111111111111
odi,IJ Harvey,17,2,259,287,31,2,12,90.2439024390244
odi,IJL Trott,65,2,2819,3732,216,3,57,75.53590568060021
odi,IJR Zwilling,13,2,145,351,11,0,13,41.31054131054131
odi,IK Pathan,71,2,1226,1548,117,29,55,79.19896640826873
odi,IM Vaghela,5,2,45,91,5,0,5,49.45054945054945
odi,IMHC Joyce,8,2,201,312,29,0,8,64.42307692307693
odi,IPP Batuwitarachchi,2,1,14,51,0,0,2,27.450980392156865
odi,IR Bell,152,2,5289,6997,509,31,137,75.58953837358868
odi,IR James,2,1,51,64,6,1,2,79.6875
odi,IS Billcliff,10,2,223,389,22,3,9,57.326478149100254
odi,IS Sodhi,24,2,210,306,8,10,20,68.62745098039215
odi,IS Sohi,1,1,0,2,0,0,1,0.0
odi,Iftikhar Ahmed,21,3,527,497,47,16,16,106.03621730382294
odi,Iftikhar Anjum,28,2,203,335,12,3,15,60.59701492537314
odi,Imad Wasim,39,2,937,860,87,19,22,108.95348837209302
odi,Imam-ul-Haq,68,2,2854,3543,236,29,63,80.55320349985887
odi,Imran Farhat,44,2,1232,1909,140,9,43,64.53640649554741
odi,Imran Haider,12,2,54,127,2,0,7,42.51968503937008
odi,Imran Nazir,21,2,531,604,70,12,21,87.91390728476821
odi,Imran Tahir,32,2,157,233,21,1,18,67.38197424892704
odi,Imrul Kayes,72,2,2242,3268,219,36,71,68.6046511627907
odi,Inzamam-ul-Haq,62,2,1916,2482,167,24,48,77.19580983078163
odi,Iram Javed,17,3,216,380,25,3,18,56.84210526315789
odi,Irfan Ahmed,3,2,55,81,9,1,3,67.90123456790124
odi,Irfan Khan,6,2,48,75,3,1,6,64.0
odi,Ishan Kishan,23,2,886,890,90,31,21,99.5505617977528
odi,Ishma Tanjim,3,2,24,65,4,0,3,36.92307692307693
odi,J Anderson,6,2,118,205,17,0,6,57.56097560975609
odi,J Andrew,2,2,8,13,0,1,2,61.53846153846154
odi,J Blackwood,3,2,23,43,2,0,2,53.48837209302325
odi,J Botha,49,2,594,718,53,3,30,82.72980501392759
odi,J Campbell,2,1,8,15,0,0,1,53.333333333333336
odi,J Charles,58,3,1544,1840,173,45,59,83.91304347826087
odi,J Da Silva,2,1,14,35,1,0,2,40.0
odi,J Drysdale,1,1,2,6,0,0,0,33.33333333333333
odi,J Edness,4,1,119,218,13,0,4,54.58715596330275
odi,J Figy John,2,1,55,75,4,0,1,73.33333333333333
odi,J Fraser-McGurk,7,2,98,77,13,4,7,127.27272727272727
odi,J Glasgow,2,1,25,43,4,0,3,58.139534883720934
odi,J Goswami,39,2,419,572,41,7,27,73.25174825174825
odi,J Gray,4,2,62,113,7,0,4,54.86725663716814
odi,J Gumbie,15,2,379,581,42,1,15,65.23235800344234
odi,J Jarvis,9,2,75,102,7,1,7,73.52941176470588
odi,J Kariko,2,1,8,12,2,0,2,66.66666666666666
odi,J Kila,12,2,159,249,14,2,11,63.85542168674698
odi,J Lewis,7,2,43,49,4,0,5,87.75510204081633
odi,J Little,14,2,81,90,11,2,9,90.0
odi,J Liyanage,17,2,566,717,41,15,13,78.94002789400278
odi,J Logtenberg,2,2,6,15,0,0,2,40.0
odi,J Louw,1,1,23,7,1,3,1,328.57142857142856
odi,J Maguire,15,2,74,120,2,0,10,61.66666666666667
odi,J Matharu,2,2,7,10,1,0,1,70.0
odi,J Mubarak,27,2,531,833,43,3,22,63.745498199279716
odi,J Nkomo,15,2,354,553,37,0,10,64.01446654611212
odi,J Nyumbu,13,2,45,90,1,1,9,50.0
odi,J Overton,5,1,50,56,5,1,5,89.28571428571429
odi,J Pashley,1,1,2,17,0,0,1,11.76470588235294
odi,J Patraj,2,1,21,48,1,0,2,43.75
odi,J Post,3,2,15,52,0,0,3,28.846153846153843
odi,J Ramanandi,1,1,2,15,0,0,1,13.333333333333334
odi,J Sharma,2,2,17,33,3,0,2,51.515151515151516
odi,J Smits,8,2,72,195,4,0,5,36.92307692307693
odi,J Srinath,8,2,31,82,4,0,5,37.80487804878049
odi,J Sumerauer,3,2,84,74,8,2,3,113.51351351351352
odi,J Theron,12,2,50,104,5,0,10,48.07692307692308
odi,J Yadav,2,2,3,7,0,0,1,42.857142857142854
odi,J van Vliet,4,2,35,84,0,0,5,41.66666666666667
odi,JA Burns,6,2,146,189,16,1,6,77.24867724867724
odi,JA Clarkson,2,1,17,24,2,0,2,70.83333333333334
odi,JA Duffy,5,2,12,21,2,0,1,57.14285714285714
odi,JA McCollum,6,2,178,246,26,1,6,72.35772357723577
odi,JA Morkel,39,2,705,727,64,22,29,96.97386519944979
odi,JA Richardson,8,2,93,109,8,0,5,85.3211009174312
odi,JA Rudolph,25,2,820,1228,81,1,17,66.77524429967427
odi,JA Simpson,2,2,20,32,2,0,2,62.5
odi,JA Turner,1,1,2,5,0,0,0,40.0
odi,JA Whelan,1,1,0,2,0,0,1,0.0
odi,JAD Lawrenson,4,2,177,215,14,2,4,82.32558139534883
odi,JAH Marshall,6,2,33,84,2,0,6,39.285714285714285
odi,JAR Blain,6,2,67,134,2,2,5,50.0
odi,JB Nero,3,2,31,56,5,0,3,55.35714285714286
odi,JB Reva,4,2,15,27,1,0,3,55.55555555555556
odi,JC Archer,16,2,148,151,16,5,8,98.01324503311258
odi,JC Balt,2,1,35,60,4,0,1,58.333333333333336
odi,JC Buttler,159,3,5191,4586,418,172,129,113.19232446576537
odi,JC Carroll,1,1,0,7,0,0,1,0.0
odi,JC Hartenhof,1,1,1,2,0,0,0,50.0
odi,JC Tredwell,25,2,163,247,9,4,12,65.9919028340081
odi,JD Campbell,5,2,248,218,25,8,5,113.76146788990826
odi,JD Nel,2,2,6,12,1,0,0,50.0
odi,JD Ryder,36,2,1242,1294,141,33,35,95.98145285935085
odi,JDF Vandersay,15,2,112,241,5,0,9,46.47302904564315
odi,JDP Oram,70,2,1546,1762,115,51,62,87.74120317820659
odi,JDS Neesham,65,3,1508,1538,128,39,52,98.04941482444734
odi,JE Cameron,15,2,452,601,52,8,14,75.20798668885192
odi,JE Dunford,3,2,6,17,0,0,3,35.294117647058826
odi,JE Root,164,2,6834,7958,553,50,140,85.8758482030661
odi,JE Taylor,38,2,258,300,29,5,30,86.0
odi,JEC Franklin,61,2,1107,1425,84,17,41,77.6842105263158
odi,JF Kloppenburg,4,2,149,240,9,4,4,62.083333333333336
odi,JF Mooney,32,2,610,746,62,7,27,81.76943699731903
odi,JF Smith,2,2,132,151,10,6,2,87.41721854304636
odi,JG Bethell,10,2,317,361,26,10,9,87.81163434903047
odi,JH Davey,15,2,193,312,18,1,12,61.858974358974365
odi,JH Desai,1,1,16,38,1,0,1,42.10526315789473
odi,JH Kallis,132,2,4929,6548,417,53,111,75.2748930971289
odi,JH Stander,2,2,34,42,0,3,1,80.95238095238095
odi,JI Rodrigues,44,2,1296,1507,132,5,42,85.99867285998673
odi,JI de Villiers,7,2,28,65,1,1,6,43.07692307692308
odi,JJ Atkinson,4,2,84,152,8,2,4,55.26315789473685
odi,JJ Bumrah,21,2,90,163,10,1,11,55.21472392638037
odi,JJ Celestine,3,1,28,64,5,0,3,43.75
odi,JJ Davidson,3,2,36,32,3,0,0,112.5
odi,JJ Esmeijer,2,1,3,15,0,0,1,20.0
odi,JJ Krejza,2,1,13,25,0,0,1,52.0
odi,JJ Roy,109,2,4237,4116,509,81,105,102.93974732750245
odi,JJ Smit,42,3,884,1259,47,41,36,70.21445591739476
odi,JJ Tucker,11,2,203,321,26,2,11,63.2398753894081
odi,JJ van der Wath,8,2,89,72,3,8,6,123.61111111111111
odi,JJC Lawson,3,2,11,13,1,0,1,84.61538461538461
odi,JK Kamande,19,2,171,363,13,1,18,47.107438016528924
odi,JKC Claxton,1,1,17,15,3,0,1,113.33333333333333
odi,JL Aras,1,1,5,6,1,0,0,83.33333333333334
odi,JL Carter,26,2,560,778,48,10,21,71.97943444730078
odi,JL Denly,13,2,446,645,44,6,12,69.14728682170542
odi,JL Gunn,27,2,322,534,21,4,18,60.2996254681648
odi,JL Hunter,1,1,16,35,1,0,0,45.714285714285715
odi,JL Jonassen,40,2,533,632,39,5,25,84.33544303797468
odi,JL Ontong,6,2,97,136,12,0,6,71.32352941176471
odi,JL Pattinson,7,2,41,80,2,0,3,51.24999999999999
odi,JL Smith,10,2,185,193,19,5,10,95.85492227979275
odi,JM Anderson,64,2,254,514,22,0,34,49.416342412451364
odi,JM Bairstow,95,2,3671,3682,418,83,88,99.70124932102118
odi,JM Cox,3,2,22,57,2,0,3,38.59649122807017
odi,JM Davison,16,2,443,393,50,15,14,112.72264631043257
odi,JM Fields,8,2,215,333,20,0,8,64.56456456456456
odi,JM How,33,2,939,1449,105,7,32,64.80331262939958
odi,JM Kemp,55,2,1226,1473,77,53,41,83.23150033944331
odi,JM Kerr,30,2,276,267,30,4,23,103.37078651685394
odi,JM Mennie,2,1,1,5,0,0,2,20.0
odi,JM Vince,21,2,590,682,73,3,20,86.51026392961877
odi,JM Watkin,4,2,24,40,4,0,3,60.0
odi,JM Willathgamuwa,3,2,20,52,1,0,2,38.46153846153847
odi,JN Frylinck,38,2,668,968,51,8,33,69.00826446280992
odi,JN Gillespie,13,2,115,110,5,4,6,104.54545454545455
odi,JN Hamilton,1,1,5,16,0,0,1,31.25
odi,JN Loftie-Eaton,41,2,951,1317,75,17,33,72.20956719817767
odi,JN Malan,22,2,958,1177,97,16,20,81.39337298215803
odi,JN Mohammed,29,2,621,929,51,10,27,66.84607104413348
odi,JN Rhodes,1,1,2,6,0,0,1,33.33333333333333
odi,JNK Shannon,1,1,2,8,0,0,1,25.0
odi,JNT Seales,7,2,51,62,3,3,4,82.25806451612904
odi,JNT Vare,5,2,35,71,1,0,5,49.29577464788733
odi,JO Holder,107,2,2144,2431,156,64,86,88.19415878239407
odi,JO Ngoche,3,2,11,29,0,1,2,37.93103448275862
odi,JO Troughton,5,2,36,77,5,0,4,46.75324675324675
odi,JOA Gordon,8,2,22,48,1,1,4,45.83333333333333
odi,JP Behrendorff,6,2,21,23,0,0,3,91.30434782608695
odi,JP Bray,10,2,234,371,25,2,9,63.07277628032345
odi,JP Duminy,173,2,4928,5986,342,67,140,82.32542599398597
odi,JP Faulkner,51,2,1025,1018,82,29,30,100.68762278978389
odi,JP Greaves,11,2,234,244,27,4,9,95.90163934426229
