match_type,batsman,batting_team,runs,balls,dismissals,strike_rate,team2
t20,M Turay,Sierra Leone,49,92,7,53.2608695652174,Namibia
t20,M Turner,Turks and Caicos Island,25,23,0,108.69565217391303,Mexico
t20,M Upadhayay,Nepal,1,4,0,25.0,United Arab Emirates
t20,M Uwase,Rwanda,289,383,20,75.45691906005221,Tanzania
t20,M Vaik,Estonia,58,110,9,52.72727272727272,Cyprus
t20,M Valner,Estonia,31,145,5,21.379310344827587,Cyprus
t20,M Vandrasi,Czech Republic,95,82,2,115.85365853658536,Luxembourg
t20,M Veringmeier,Netherlands,242,223,10,108.5201793721973,Oman
t20,M Vervitsioti,Greece,24,83,9,28.915662650602407,Romania
t20,M Vijay,India,121,119,8,101.68067226890756,England
t20,M Vivekanandan,Mongolia,75,173,13,43.35260115606936,Indonesia
t20,M Vua,Fiji,12,33,2,36.36363636363637,Papua New Guinea
t20,M Vumiliya,Rwanda,55,60,5,91.66666666666666,Tanzania
t20,M Vuruna,Fiji,19,32,2,59.375,Papua New Guinea
t20,M Wai Siu,Hong Kong,54,137,9,39.416058394160586,Scotland
t20,M Whelan,Gibraltar,79,72,6,109.72222222222223,Portugal
t20,M Worndl,Czech Republic,43,91,4,47.25274725274725,Luxembourg
t20,M Yanagida,Japan,363,535,24,67.85046728971963,Papua New Guinea
t20,M Yoshioka,Japan,21,22,2,95.45454545454545,Papua New Guinea
t20,M Yousaf,Hong Kong,23,50,3,46.0,Scotland
t20,M Yunusu Issa,Tanzania,203,173,17,117.34104046242774,Uganda
t20,M Zdravkova,Bulgaria,0,10,1,0.0,Romania
t20,M Zhu,China,18,62,9,29.03225806451613,Hong Kong
t20,M Zondeki,South Africa,0,1,1,0.0,Bangladesh
t20,M Zwilling,Netherlands,0,6,2,0.0,Oman
t20,M du Preez,South Africa,1218,1258,61,96.82034976152623,Bangladesh
t20,M van Lingen,Namibia,507,450,27,112.66666666666667,Lesotho
t20,MA Aponso,Sri Lanka,0,2,1,0.0,Australia
t20,MA Baig,Malawi,197,221,4,89.14027149321268,Namibia
t20,MA Carberry,England,7,9,1,77.77777777777779,South Africa
t20,MA Jones,Scotland,224,169,10,132.54437869822488,Ireland
t20,MA Leask,Scotland,708,544,43,130.14705882352942,Ireland
t20,MA Nyabela,Lesotho,24,63,7,38.095238095238095,Malawi
t20,MA Ouma,Kenya,59,79,10,74.68354430379746,Uganda
t20,MA Sherry,Singapore,30,39,3,76.92307692307693,Qatar
t20,MA Starc,Australia,98,105,8,93.33333333333333,Sri Lanka
t20,MA Swedy,Tanzania,120,98,5,122.44897959183673,Uganda
t20,MA Tsemane,Lesotho,5,39,5,12.82051282051282,Malawi
t20,MA Wood,England,27,28,1,96.42857142857143,South Africa
t20,MAA Sanjeewani,Sri Lanka,717,814,48,88.08353808353809,Australia
t20,MADD Surangika,Sri Lanka,355,422,24,84.12322274881517,Australia
t20,MAL Torres,Mexico,0,4,0,0.0,Argentina
t20,MB Kruger,Namibia,309,295,18,104.7457627118644,Lesotho
t20,MB Tambe,Finland,99,145,11,68.27586206896552,Sweden
t20,MB dos Santos,Brazil,4,7,1,57.14285714285714,Nigeria
t20,MBA Lamplough,Hong Kong,151,210,16,71.9047619047619,Scotland
t20,MBS Jonkman,Netherlands,1,8,1,12.5,Oman
t20,MC Alex,Ivory Coast,8,27,4,29.629629629629626,St Helena
t20,MC Bascombe,West Indies,3,9,1,33.33333333333333,England
t20,MC Henriques,Australia,355,292,15,121.57534246575344,Sri Lanka
t20,MC Sorensen,Ireland,63,61,5,103.27868852459017,Hong Kong
t20,MCR Mohedano,Mexico,10,54,2,18.51851851851852,Argentina
t20,MD Bimenyimana,Rwanda,714,1049,39,68.0648236415634,Tanzania
t20,MD Botha,United Arab Emirates,48,75,4,64.0,Ireland
t20,MD Dai,Papua New Guinea,92,110,6,83.63636363636363,Bangladesh
t20,MD Garratt,Gibraltar,5,20,2,25.0,Portugal
t20,MD Gunathilaka,Sri Lanka,691,605,43,114.21487603305785,Australia
t20,MD Patel,United States of America,920,697,31,131.99426111908176,Canada
t20,MD Rocha,Jersey,22,41,2,53.65853658536586,Norway
t20,MD Shanaka,Sri Lanka,1428,1223,69,116.76206050695012,Australia
t20,MD du Preez,Namibia,62,59,0,105.08474576271188,Lesotho
t20,MDK Perera,Sri Lanka,1,8,2,12.5,Australia
t20,MDKJ Perera,Sri Lanka,2056,1592,74,129.14572864321607,Australia
t20,MDN Hansika,Sri Lanka,76,130,9,58.46153846153847,Australia
t20,ME Bessala,Cameroon,89,181,10,49.171270718232044,Sierra Leone
t20,ME Bouchier,England,722,606,35,119.14191419141915,South Africa
t20,ME Leoela,Lesotho,24,53,5,45.28301886792453,Malawi
t20,ME Trescothick,England,166,135,3,122.96296296296296,South Africa
t20,ME Violleau,France,134,257,14,52.14007782101168,Germany
t20,MEC de Fouw,Netherlands,6,9,1,66.66666666666666,Oman
t20,MEK Hussey,Australia,721,542,20,133.0258302583026,Sri Lanka
t20,MEMO Scott-Hayward,Ireland,59,60,6,98.33333333333333,Hong Kong
t20,MF Maharoof,Sri Lanka,20,33,4,60.60606060606061,Australia
t20,MF Manjate,Mozambique,0,1,1,0.0,Lesotho
t20,MFD Douma,Cameroon,3,13,1,23.076923076923077,Sierra Leone
t20,MFI Assuncao,Brazil,63,68,7,92.64705882352942,Nigeria
t20,MG Bracewell,New Zealand,341,262,13,130.15267175572518,Bangladesh
t20,MG Erasmus,Namibia,1552,1283,47,120.96648480124708,Lesotho
t20,MG Hunter,Gibraltar,28,45,3,62.22222222222222,Portugal
t20,MG Johnson,Australia,109,97,9,112.37113402061856,Sri Lanka
t20,MGMCP Gunawardene,Sri Lanka,30,50,3,60.0,Australia
t20,MGSM Fernando,Italy,24,19,3,126.3157894736842,Jersey
t20,MH Cross,Scotland,1064,942,47,112.95116772823779,Ireland
t20,MH Oman,Slovenia,5,22,2,22.727272727272727,Bulgaria
t20,MH Ushanga,Tanzania,29,46,7,63.04347826086957,Uganda
t20,MH Yardy,England,96,72,2,133.33333333333331,South Africa
t20,MI Khagoitsa,Kenya,114,128,8,89.0625,Uganda
t20,MI Shakim,Tanzania,10,6,2,166.66666666666669,Uganda
t20,MIW van den Raad,Netherlands,4,5,0,80.0,Oman
t20,MJ Ansell,Isle of Man,54,65,8,83.07692307692308,Guernsey
t20,MJ Clarke,Australia,488,490,23,99.59183673469387,Sri Lanka
t20,MJ Greig,New Zealand,0,1,1,0.0,Bangladesh
t20,MJ Guptill,New Zealand,3517,2673,108,131.5750093527871,Bangladesh
t20,MJ Hay,New Zealand,85,67,6,126.86567164179105,Bangladesh
t20,MJ Henry,New Zealand,12,12,3,100.0,Bangladesh
t20,MJ Humphreys,Ireland,0,1,0,0.0,Hong Kong
t20,MJ Lumb,England,552,422,26,130.80568720379148,South Africa
t20,MJ Mason,New Zealand,2,2,1,100.0,Bangladesh
t20,MJ McClenaghan,ICC World XI,10,8,1,125.0,
t20,MJ McClenaghan,New Zealand,14,15,3,93.33333333333333,Bangladesh
t20,MJ North,Australia,20,21,1,95.23809523809523,Sri Lanka
t20,MJ Prior,England,127,106,6,119.81132075471699,South Africa
t20,MJ Richardson,Germany,513,510,19,100.58823529411765,Italy
t20,MJ Ross,Italy,55,41,2,134.14634146341464,Jersey
t20,MJ Santner,New Zealand,721,615,40,117.23577235772358,Bangladesh
t20,MJ Scotland,Bermuda,73,87,0,83.9080459770115,United States of America
t20,MJ Swepson,Australia,32,25,1,128.0,Sri Lanka
t20,MJ Tumukunde,Rwanda,8,12,2,66.66666666666666,Tanzania
t20,MJG Nielsen,New Zealand,13,12,1,108.33333333333333,Bangladesh
t20,MJG Rippon,Netherlands,152,137,7,110.94890510948905,Oman
t20,MJM Kavana,Cook Islands,27,55,5,49.09090909090909,Fiji
t20,MJV Villalobos,Costa Rica,1,3,0,33.33333333333333,Mexico
t20,MK Anafie,Ghana,77,70,5,110.00000000000001,Namibia
t20,MK Pandey,India,709,583,17,121.6123499142367,England
t20,MK Thakur,Thailand,132,118,8,111.86440677966101,Ireland
t20,MK Tiwary,India,15,17,1,88.23529411764706,England
t20,MK Villiers,England,52,31,1,167.74193548387098,South Africa
t20,ML Bojang,Gambia,32,33,5,96.96969696969697,Eswatini
t20,ML Castillo,Belize,119,140,10,85.0,United States of America
t20,ML Green,New Zealand,1094,1044,58,104.78927203065133,Bangladesh
t20,ML Hayden,Australia,308,218,6,141.28440366972478,Sri Lanka
t20,ML Karlsen,Denmark,65,135,4,48.148148148148145,Norway
t20,ML Kostic,Serbia,37,50,6,74.0,Greece
t20,ML Schutt,Australia,23,32,9,71.875,Sri Lanka
t20,ML Udawatte,Sri Lanka,71,75,7,94.66666666666667,Australia
t20,MLG Silva,Brazil,25,57,8,43.859649122807014,Nigeria
t20,MLN Sissako,Cameroon,157,264,14,59.46969696969697,Sierra Leone
t20,MM Ali,England,1180,866,58,136.25866050808315,South Africa
t20,MM Baig,Qatar,20,39,8,51.28205128205128,United Arab Emirates
t20,MM Chaudhary,Nepal,34,82,8,41.46341463414634,United Arab Emirates
t20,MM Dekeling,Netherlands,12,28,3,42.857142857142854,Oman
t20,MM Lanning,Australia,2538,2278,62,111.41352063213346,Sri Lanka
t20,MM Letsoalo,South Africa,2,10,1,20.0,Bangladesh
t20,MM Mabathoana,Lesotho,12,69,11,17.391304347826086,Malawi
t20,MM Patel,India,0,1,1,0.0,England
t20,MM Penfold,New Zealand,4,11,2,36.36363636363637,Bangladesh
t20,MM Sarwar,Kuwait,3,3,0,100.0,Malaysia
t20,MM Sharma,India,3,8,0,37.5,England
t20,MM Siddique,Japan,29,20,1,145.0,Papua New Guinea
t20,MMR Obili,Estonia,21,36,4,58.333333333333336,Cyprus
t20,MN Samuels,West Indies,1469,1283,53,114.49727201870617,England
t20,MN Waller,Zimbabwe,507,371,19,136.6576819407008,India
t20,MN van Wyk,South Africa,225,163,7,138.03680981595093,Bangladesh
t20,MNM Aslam,Kuwait,680,617,36,110.21069692058347,Malaysia
t20,MNR Cooray,Maldives,99,80,2,123.75,Thailand
t20,MO Bacarese,Gibraltar,28,57,3,49.122807017543856,Portugal
t20,MO Jones,Bermuda,90,110,6,81.81818181818183,United States of America
t20,MO Kain,United States of America,71,50,5,142.0,Canada
t20,MO Kitunda,Tanzania,485,527,36,92.0303605313093,Uganda
t20,MP Ainsworth,Hungary,13,29,1,44.827586206896555,Czech Republic
t20,MP Biddappa,Philippines,63,105,4,60.0,Vanuatu
t20,MP Breetzke,South Africa,151,128,8,117.96875,Bangladesh
t20,MP Enright,Namibia,22,55,3,40.0,Lesotho
t20,MP O'Dowd,Netherlands,1917,1661,71,115.41240216736905,Oman
t20,MP Stoinis,Australia,1217,831,39,146.45006016847174,Sri Lanka
t20,MP Vaughan,England,27,22,2,122.72727272727273,South Africa
t20,MP Yadav,India,1,1,0,100.0,England
t20,MPGT Ketiyage,Cyprus,154,137,8,112.40875912408758,Isle of Man
t20,MPM Pathirannehelage,Austria,34,32,0,106.25,Germany
t20,MPP San,Myanmar,193,314,19,61.46496815286624,China
t20,MPS Cheema,Austria,78,94,9,82.97872340425532,Germany
t20,MR Adair,Ireland,694,566,42,122.6148409893993,Hong Kong
t20,MR Aguilleira,West Indies,342,443,23,77.20090293453724,England
t20,MR Dorgan,Serbia,4,9,1,44.44444444444444,Greece
t20,MR Gillespie,New Zealand,21,32,3,65.625,Bangladesh
t20,MR Machado,Brazil,20,71,7,28.169014084507044,Nigeria
t20,MR Marsh,Australia,1572,1217,51,129.17009038619557,Sri Lanka
t20,MR Meshram,India,73,105,6,69.52380952380952,England
t20,MR Montfort,Canada,1,2,0,50.0,Cayman Islands
t20,MR Swart,Netherlands,539,472,19,114.19491525423729,Oman
t20,MRJ Watt,Scotland,241,210,19,114.76190476190476,Ireland
t20,MS Atapattu,Sri Lanka,5,8,1,62.5,Australia
t20,MS Aulakh,Canada,0,2,1,0.0,Cayman Islands
t20,MS Beresford,Germany,16,50,4,32.0,Italy
t20,MS Chapman,Hong Kong,282,248,12,113.70967741935485,Scotland
t20,MS Chapman,New Zealand,1349,981,45,137.51274209989805,Bangladesh
t20,MS Dhoni,India,1584,1317,42,120.27334851936217,England
t20,MS Diakite,Mali,28,56,8,50.0,Kenya
t20,MS Diawara,Mali,11,30,4,36.666666666666664,Kenya
t20,MS Graham,Bahamas,17,34,4,50.0,Argentina
t20,MS Kasprowicz,Australia,3,6,0,50.0,Sri Lanka
t20,MS Panesar,England,1,2,1,50.0,South Africa
t20,MS Sinclair,New Zealand,0,5,2,0.0,Bangladesh
t20,MS Wade,Australia,1191,917,47,129.88004362050162,Sri Lanka
t20,MSC Erasito,Fiji,17,60,3,28.333333333333332,Papua New Guinea
t20,MSF Tedjui,Cameroon,3,4,1,75.0,Sierra Leone
t20,MSN Ekani,Cameroon,83,183,10,45.3551912568306,Sierra Leone
t20,MT Diaby,Mali,23,39,5,58.97435897435898,Kenya
t20,MT Jacob,Qatar,7,9,0,77.77777777777779,United Arab Emirates
t20,MT Waqanisau,Fiji,7,15,2,46.666666666666664,Papua New Guinea
t20,MTMMJ Ave,Cook Islands,432,407,12,106.14250614250614,Fiji
t20,MV Boucher,South Africa,264,281,15,93.95017793594306,Bangladesh
t20,MV Fare,Vanuatu,10,15,1,66.66666666666666,Papua New Guinea
t20,MV Lehmann,Argentina,20,44,4,45.45454545454545,Brazil
t20,MV Matsau,Lesotho,6,24,4,25.0,Malawi
t20,MV Pavlovic,Serbia,85,139,11,61.15107913669065,Greece
t20,MV Waldron,Ireland,415,531,37,78.15442561205273,Hong Kong
t20,MVT Fernando,Sri Lanka,2,2,1,100.0,Australia
t20,MW Forde,West Indies,21,18,2,116.66666666666667,England
t20,MW Machan,Scotland,193,143,4,134.96503496503496,Ireland
t20,MW Parkinson,England,5,12,4,41.66666666666667,South Africa
t20,MW Short,Australia,293,184,13,159.23913043478262,Sri Lanka
t20,MWR Stokes,Guernsey,479,414,15,115.70048309178745,Germany
t20,MZR Mohedano,Mexico,4,28,1,14.285714285714285,Argentina
t20,Ma Luz Barcelona,Philippines,0,3,1,0.0,Vanuatu
t20,Ma Qiancheng,China,3,33,4,9.090909090909092,Hong Kong
t20,Ma Ruike,China,26,57,4,45.614035087719294,Hong Kong
t20,Maaha Naseer,Maldives,0,6,2,0.0,Thailand
t20,Maaz Khan,Lesotho,128,110,11,116.36363636363636,Malawi
t20,Mabsar Abdulla,Maldives,11,23,1,47.82608695652174,Thailand
t20,Madeeha Zuberi,Kuwait,5,13,3,38.46153846153847,Malaysia
t20,Mah Noor Amir,Saudi Arabia,1,11,3,9.090909090909092,United Arab Emirates
t20,Mahedi Hasan,Bangladesh,349,367,28,95.09536784741145,Sri Lanka
t20,Mahewish Khan,Canada,14,16,1,87.5,Cayman Islands
t20,Mahirah Izzati Ismail,Malaysia,356,605,34,58.84297520661157,Thailand
t20,Mahmad Data,Panama,0,1,1,0.0,Bahamas
t20,Mahmud Jasat,Panama,224,319,15,70.21943573667711,Bahamas
t20,Mahmudul Hasan Joy,Bangladesh,5,10,1,50.0,Sri Lanka
t20,Mahmudullah,Bangladesh,2223,1960,91,113.41836734693878,Sri Lanka
t20,Mahnoor Akram,Norway,12,29,3,41.37931034482759,Germany
t20,Mahnoor Mahmood,Kuwait,0,7,2,0.0,Malaysia
t20,Mahrukh Imtiaz,Canada,1,8,1,12.5,Cayman Islands
t20,Maidul Islam,Estonia,143,159,8,89.937106918239,Cyprus
t20,Maira Khan,Saudi Arabia,36,167,5,21.55688622754491,United Arab Emirates
t20,Maliha Baig,Canada,0,2,1,0.0,Cayman Islands
t20,Mamoon Latif,Belgium,44,49,5,89.79591836734694,Luxembourg
t20,Manal Malik,Bahrain,0,12,1,0.0,Qatar
t20,Manan Ali,Saudi Arabia,559,401,24,139.40149625935163,United Arab Emirates
t20,Manan Bashir,Bulgaria,35,32,3,109.375,Romania
t20,Mandeep Singh,India,87,74,2,117.56756756756756,England
t20,Mandeep Singh,Norway,59,55,3,107.27272727272728,Germany
t20,Manish Sharma,Cambodia,20,58,4,34.48275862068966,Singapore
t20,Manoj Adhikari,Bhutan,34,55,4,61.81818181818181,Maldives
t20,Manpreet Singh,Italy,148,165,8,89.6969696969697,Jersey
t20,Manpreet Singh,Singapore,1012,830,46,121.9277108433735,Qatar
t20,Mansoor Malangzai,Belgium,28,17,1,164.70588235294116,Luxembourg
t20,Mansoor Safi,Austria,128,63,4,203.17460317460316,Germany
t20,Manuel Iturbe,Argentina,33,43,3,76.74418604651163,Brazil
t20,Maqsood Ahmad,Belgium,13,19,1,68.42105263157895,Luxembourg
t20,Maria Jasvi,Kuwait,65,220,21,29.545454545454547,Malaysia
t20,Maria Salazar,Chile,0,7,2,0.0,Mexico
t20,Mariam Hasan,Pakistan,9,12,2,75.0,West Indies
t20,Mariam Waseem,Portugal,1,6,1,16.666666666666664,Gibraltar
t20,Mariamma Hyder,Kuwait,190,344,23,55.23255813953488,Malaysia
t20,Marija Mratinkovic,Serbia,0,3,1,0.0,Greece
t20,Marina Iqbal,Pakistan,238,301,13,79.06976744186046,West Indies
t20,Mario Ovalle,Chile,2,8,1,25.0,Mexico
t20,Mariska Kornet,Netherlands,1,15,2,6.666666666666667,Oman
t20,Marufa Akter,Bangladesh,9,28,5,32.142857142857146,Sri Lanka
t20,Maryam Omar,Kuwait,622,827,30,75.21160822249094,Malaysia
t20,Maryyam Ashraf,Kuwait,69,97,14,71.1340206185567,Malaysia
t20,Maryyam Sheikh,Kuwait,0,1,1,0.0,Malaysia
t20,Mas Elysa,Malaysia,996,1158,48,86.01036269430051,Thailand
t20,Mashrafe Mortaza,Bangladesh,291,230,26,126.52173913043478,Sri Lanka
t20,Masood Jayezeh,Iran,1,5,1,20.0,Kuwait
t20,Matiullah Khan,United Arab Emirates,1,6,0,16.666666666666664,Ireland
t20,Mazhar Khan,Slovenia,11,29,3,37.93103448275862,Bulgaria
t20,Mazharul Islam,Seychelles,220,240,10,91.66666666666666,Ghana
t20,Md Shafiqul Haque,Thailand,88,66,3,133.33333333333331,Ireland
t20,Meet Ahir,Panama,66,68,2,97.05882352941177,Bahamas
t20,Meet Bhavsar,Kuwait,1497,1182,52,126.6497461928934,Malaysia
t20,Meghna Rajan,Switzerland,122,129,1,94.57364341085271,Malta
t20,Meghna Singh,India,1,2,1,50.0,England
t20,Mehak Thakur,United Arab Emirates,1,2,0,50.0,Ireland
t20,Mehboob Ali,Malta,162,90,7,180.0,Belgium
t20,Mehedi Hasan Miraz,Bangladesh,370,330,23,112.12121212121211,Sri Lanka
t20,Mehrab Hossain jnr,Bangladesh,16,27,1,59.25925925925925,Sri Lanka
t20,Mehran Khan,Oman,262,257,27,101.94552529182879,Scotland
t20,Mehran Siasar,Iran,0,3,1,0.0,Kuwait
t20,Mengting Liu,China,39,118,12,33.05084745762712,Hong Kong
t20,Merwais Shinwari,Slovenia,12,24,2,50.0,Bulgaria
t20,Mia Arda,Indonesia,14,42,4,33.33333333333333,Japan
t20,Mian Mehmood,Portugal,28,33,3,84.84848484848484,Gibraltar
t20,Milad Momend,Luxembourg,6,21,3,28.57142857142857,Czech Republic
t20,Milind Kumar,United States of America,322,319,10,100.94043887147335,Canada
t20,Mina Baek,South Korea,33,58,1,56.896551724137936,Japan
t20,Mirab Razwan,Norway,39,69,8,56.52173913043478,Germany
t20,Miriam Ehsun,Ghana,4,12,1,33.33333333333333,Namibia
t20,Mirza Ahmed,Kuwait,1,2,0,50.0,Malaysia
t20,Mirza Ahsan,Austria,293,211,17,138.86255924170615,Germany
t20,Mirza Baig,Pakistan,32,20,1,160.0,West Indies
t20,Misbah-ul-Haq,Pakistan,771,720,21,107.08333333333333,West Indies
t20,Mobashar Ashraf,France,2,5,1,40.0,Germany
t20,Mofassar Saeed,Norway,17,20,1,85.0,Germany
t20,Mofida Kocchargi,Kuwait,0,2,1,0.0,Malaysia
t20,Mohamed Arief,Malaysia,237,200,11,118.5,Thailand
t20,Mohamed Azzam,Maldives,231,325,24,71.07692307692308,Thailand
t20,Mohamed Coulibaly,Mali,20,69,7,28.985507246376812,Kenya
t20,Mohamed Fadiga,Mali,0,4,1,0.0,Kenya
t20,Mohamed Ishmath,Maldives,0,3,2,0.0,Thailand
t20,Mohamed Khan,Sierra Leone,6,6,2,100.0,Namibia
t20,Mohamed Mahfooz,Maldives,45,71,4,63.38028169014085,Thailand
t20,Mohamed Miuvaan,Maldives,0,1,1,0.0,Thailand
t20,Mohamed Rishwan,Maldives,308,377,24,81.6976127320955,Thailand
t20,Mohamed Shafeeq,Kuwait,27,30,9,90.0,Malaysia
t20,Mohamed Shiyam,Maldives,37,56,2,66.07142857142857,Thailand
t20,Mohameed Taiwo,Nigeria,114,161,16,70.80745341614907,Oman
t20,Mohammad Aadil Alam,Nepal,90,65,5,138.46153846153845,United Arab Emirates
t20,Mohammad Abrar,Qatar,9,16,1,56.25,United Arab Emirates
t20,Mohammad Ahnaff,Qatar,395,361,15,109.41828254847645,United Arab Emirates
t20,Mohammad Ahsan,Kuwait,12,14,2,85.71428571428571,Malaysia
t20,Mohammad Ali,Pakistan,1,1,0,100.0,West Indies
t20,Mohammad Amin,Kuwait,73,76,3,96.05263157894737,Malaysia
t20,Mohammad Amir,Pakistan,65,78,10,83.33333333333334,West Indies
t20,Mohammad Asaduzzaman,Finland,1,2,1,50.0,Sweden
t20,Mohammad Ashraful,Bangladesh,382,285,19,134.03508771929825,Sri Lanka
t20,Mohammad Asif,Pakistan,9,3,0,300.0,West Indies
t20,Mohammad Atif,Spain,1,2,1,50.0,Portugal
t20,Mohammad Ayaz,United Arab Emirates,0,2,1,0.0,Ireland
t20,Mohammad Boota,United Arab Emirates,120,109,7,110.09174311926606,Ireland
t20,Mohammad Ghazanfar,Hong Kong,30,49,4,61.224489795918366,Scotland
t20,Mohammad Hafeez,Pakistan,2437,2039,92,119.51937224129475,West Indies
t20,Mohammad Haris,Pakistan,348,227,13,153.30396475770925,West Indies
t20,Mohammad Hasnain,Pakistan,24,26,1,92.3076923076923,West Indies
t20,Mohammad Ihsan,Spain,460,328,17,140.2439024390244,Portugal
t20,Mohammad Irfan,Pakistan,4,8,0,50.0,West Indies
t20,Mohammad Kamran,Spain,122,118,8,103.38983050847457,Portugal
t20,Mohammad Mithun,Bangladesh,127,138,13,92.02898550724638,Sri Lanka
t20,Mohammad Nadeem,Oman,573,534,27,107.30337078651687,Scotland
t20,Mohammad Naim,Bangladesh,794,773,33,102.71668822768434,Sri Lanka
t20,Mohammad Naveed,United Arab Emirates,165,139,13,118.70503597122301,Ireland
t20,Mohammad Nawaz,Pakistan,398,289,19,137.71626297577853,West Indies
t20,Mohammad Nawaz (3),Pakistan,70,76,6,92.10526315789474,West Indies
t20,Mohammad Rizlan,Qatar,341,299,20,114.0468227424749,United Arab Emirates
t20,Mohammad Rizwan,Pakistan,3386,2766,70,122.41503976861894,West Indies
t20,Mohammad Saifuddin,Bangladesh,204,186,10,109.6774193548387,Sri Lanka
t20,Mohammad Salman,Pakistan,5,6,1,83.33333333333334,West Indies
t20,Mohammad Sami,Pakistan,21,32,1,65.625,West Indies
t20,Mohammad Shahzad (2),United Arab Emirates,189,179,12,105.58659217877096,Ireland
t20,Mohammad Tauqir,United Arab Emirates,4,6,1,66.66666666666666,Ireland
t20,Mohammad Usman,United Arab Emirates,58,63,1,92.06349206349206,Ireland
t20,Mohammad Wasim,Pakistan,37,50,4,74.0,West Indies
t20,Mohammad Yousuf,Pakistan,50,44,3,113.63636363636364,West Indies
t20,Mohammed Alamgir,Eswatini,10,9,0,111.11111111111111,Zimbabwe
t20,Mohammed Awais,Qatar,11,16,3,68.75,United Arab Emirates
t20,Mohammed Faraazuddin,United Arab Emirates,24,29,3,82.75862068965517,Ireland
t20,Mohammed Irshad,Qatar,112,104,8,107.6923076923077,United Arab Emirates
t20,Mohammed Jimia,Uganda,28,54,3,51.85185185185185,Scotland
t20,Mohammed Nadeem,Qatar,7,12,2,58.333333333333336,United Arab Emirates
t20,Mohammed Qasim,United Arab Emirates,26,39,1,66.66666666666666,Ireland
t20,Mohammed Sameer,Bahrain,38,32,2,118.75,Qatar
t20,Mohammed Shami,India,7,11,2,63.63636363636363,England
t20,Mohammed Siraj,India,14,16,3,87.5,England
t20,Mohsin Shabbir,Saudi Arabia,0,2,1,0.0,United Arab Emirates
t20,Mohsin Zaki,Bahrain,5,9,0,55.55555555555556,Qatar
t20,Mominul Haque,Bangladesh,60,53,3,113.20754716981132,Sri Lanka
t20,Mosaddek Hossain,Bangladesh,296,277,19,106.8592057761733,Sri Lanka
t20,Moshiur Rahman,Estonia,11,25,1,44.0,Cyprus
t20,Mounica Chowdary,Luxembourg,2,13,0,15.384615384615385,Czech Republic
t20,Mrittunjoy Chowdhury,Bangladesh,4,11,1,36.36363636363637,Sri Lanka
t20,Mudassar Bukhari,Netherlands,129,125,13,103.2,Oman
t20,Mudassar Muhammad,Germany,86,93,3,92.47311827956989,Italy
t20,Mudassir Iqbal,South Korea,94,108,8,87.03703703703704,Japan
t20,Muhammad Afis,Indonesia,0,1,1,0.0,Japan
t20,Muhammad Amin,Eswatini,12,19,3,63.1578947368421,Zimbabwe
t20,Muhammad Amin,Swaziland,70,68,5,102.94117647058823,Malawi
t20,Muhammad Amir,Malaysia,425,451,31,94.2350332594235,Thailand
t20,Muhammad Asim,Qatar,159,112,4,141.96428571428572,United Arab Emirates
t20,Muhammad Asjed,Spain,7,7,1,100.0,Portugal
t20,Muhammad Babar,Spain,61,36,2,169.44444444444443,Portugal
t20,Muhammad Burhan,Hungary,15,22,2,68.18181818181817,Czech Republic
t20,Muhammad Fahim,Belgium,18,28,2,64.28571428571429,Luxembourg
t20,Muhammad Farooq,Cyprus,5,4,1,125.0,Isle of Man
t20,Muhammad Farooq,United Arab Emirates,18,13,1,138.46153846153845,Ireland
t20,Muhammad Jabir,Qatar,0,16,3,0.0,United Arab Emirates
t20,Muhammad Jawadullah,United Arab Emirates,7,10,2,70.0,Ireland
t20,Muhammad Kaleem,United Arab Emirates,70,96,7,72.91666666666666,Ireland
t20,Muhammad Kashif,Kuwait,175,148,8,118.24324324324324,Malaysia
t20,Muhammad Khan,Hong Kong,13,22,3,59.09090909090909,Scotland
t20,Muhammad Moiz,Romania,90,75,8,120.0,Bulgaria
t20,Muhammad Muneeb,Belgium,431,413,21,104.35835351089588,Luxembourg
t20,Muhammad Murad,Qatar,42,53,4,79.24528301886792,United Arab Emirates
t20,Muhammad Nadir,Rwanda,113,168,15,67.26190476190477,Tanzania
t20,Muhammad Naeem,Saudi Arabia,27,23,1,117.3913043478261,United Arab Emirates
t20,Muhammad Safdar,Bahrain,16,13,0,123.07692307692308,Qatar
t20,Muhammad Saleem,Brazil,71,63,6,112.6984126984127,Nigeria
t20,Muhammad Shoaib Ahmed,Cyprus,90,89,5,101.12359550561798,Isle of Man
t20,Muhammad Siddiqui,Slovenia,114,100,6,113.99999999999999,Bulgaria
t20,Muhammad Tahir,Greece,3,11,1,27.27272727272727,Romania
t20,Muhammad Tanveer,Qatar,1117,844,31,132.34597156398104,United Arab Emirates
t20,Muhammad Umar,Kuwait,255,216,11,118.05555555555556,Malaysia
t20,Muhammad Usman,Hungary,42,41,1,102.4390243902439,Czech Republic
t20,Muhammad Usman,United Arab Emirates,664,607,29,109.39044481054366,Ireland
t20,Muhammad Usman (3),Hungary,29,21,0,138.0952380952381,Czech Republic
t20,Muhammad Wafiq,Malaysia,66,84,11,78.57142857142857,Thailand
t20,Muhammad Yasin,Spain,171,165,11,103.63636363636364,Portugal
t20,Muhammad Younis,Bahrain,147,143,11,102.79720279720279,Qatar
t20,Muhammad Zafar Khan,Tanzania,52,42,2,123.80952380952381,Uganda
