match_type,batsman,matches,innings,runs,balls_faced,fours,sixes,dismissals,strike_rate
t20,M Samake,1,1,1,7,0,0,1,14.285714285714285
t20,M Sankoh,9,2,84,210,5,0,7,40.0
t20,M Sarenac,8,2,10,39,0,0,6,25.64102564102564
t20,M Sert,2,2,1,8,0,0,2,12.5
t20,M Shahbaz Butt,4,2,35,41,2,0,4,85.36585365853658
t20,M Shehani,9,2,47,71,5,0,10,66.19718309859155
t20,M Sheriff,5,2,13,18,1,0,4,72.22222222222221
t20,M Shiraishi,5,2,17,63,1,0,5,26.984126984126984
t20,M Short,3,2,39,41,3,0,2,95.1219512195122
t20,M Shumba,25,2,376,342,23,13,18,109.94152046783626
t20,M Sidibe,3,2,5,22,1,0,4,22.727272727272727
t20,M Simmons,1,1,18,16,1,0,0,112.5
t20,M Simpson-Parker,19,2,383,332,29,14,15,115.36144578313252
t20,M Smit,3,3,65,65,6,0,2,100.0
t20,M Smith,3,2,40,49,2,3,3,81.63265306122449
t20,M Smook,1,1,2,2,0,0,0,100.0
t20,M Sohel Patel,11,2,96,100,9,5,11,96.0
t20,M Spoors,9,2,269,231,30,6,8,116.45021645021644
t20,M Stanikzai,7,2,91,68,8,4,6,133.8235294117647
t20,M Stoman,1,1,6,2,0,1,0,300.0
t20,M Strano,4,1,6,16,0,0,3,37.5
t20,M Syahadat Ramli,22,2,295,282,17,13,13,104.60992907801419
t20,M Syrioti,15,2,293,482,28,0,12,60.788381742738586
t20,M Taniyama,14,2,89,105,3,3,7,84.76190476190476
t20,M Tarimiala,4,2,8,17,0,0,1,47.05882352941176
t20,M Taylor,20,2,323,401,28,15,21,80.54862842892769
t20,M Theekshana,23,2,64,100,4,2,16,64.0
t20,M Thurgate,1,1,17,13,2,1,1,130.76923076923077
t20,M Tilau,3,2,3,17,0,0,3,17.647058823529413
t20,M Tom,1,1,5,5,0,0,1,100.0
t20,M Trajkovi,1,1,0,3,0,0,1,0.0
t20,M Tsarsi,4,1,31,87,4,0,3,35.63218390804598
t20,M Turay,7,2,49,92,7,0,7,53.2608695652174
t20,M Turner,2,1,25,23,2,0,0,108.69565217391303
t20,M Upadhayay,2,2,1,4,0,0,0,25.0
t20,M Uwase,21,2,289,383,32,0,20,75.45691906005221
t20,M Vaik,10,2,58,110,1,0,9,52.72727272727272
t20,M Valner,8,2,31,145,1,0,5,21.379310344827587
t20,M Vandrasi,4,2,95,82,11,1,2,115.85365853658536
t20,M Veringmeier,11,2,242,223,24,4,10,108.5201793721973
t20,M Vervitsioti,9,2,24,83,0,0,9,28.915662650602407
t20,M Vijay,8,2,121,119,11,5,8,101.68067226890756
t20,M Vivekanandan,12,2,75,173,8,0,13,43.35260115606936
t20,M Vua,3,2,12,33,1,0,2,36.36363636363637
t20,M Vumiliya,11,2,55,60,5,0,5,91.66666666666666
t20,M Vuruna,2,1,19,32,1,0,2,59.375
t20,M Wai Siu,20,2,54,137,0,0,9,39.416058394160586
t20,M Whelan,8,2,79,72,6,2,6,109.72222222222223
t20,M Worndl,5,2,43,91,3,0,4,47.25274725274725
t20,M Yanagida,28,2,363,535,25,2,24,67.85046728971963
t20,M Yoshioka,3,2,21,22,3,0,2,95.45454545454545
t20,M Yousaf,4,2,23,50,1,0,3,46.0
t20,M Yunusu Issa,26,2,203,173,14,9,17,117.34104046242774
t20,M Zdravkova,2,1,0,10,0,0,1,0.0
t20,M Zhu,8,2,18,62,1,0,9,29.03225806451613
t20,M Zondeki,1,1,0,1,0,0,1,0.0
t20,M Zwilling,2,2,0,6,0,0,2,0.0
t20,M du Preez,72,2,1218,1258,115,15,61,96.82034976152623
t20,M van Lingen,26,2,507,450,61,13,27,112.66666666666667
t20,MA Aponso,1,1,0,2,0,0,1,0.0
t20,MA Baig,9,2,197,221,17,2,4,89.14027149321268
t20,MA Carberry,1,1,7,9,1,0,1,77.77777777777779
t20,MA Jones,11,2,224,169,20,11,10,132.54437869822488
t20,MA Leask,48,2,708,544,50,36,43,130.14705882352942
t20,MA Nyabela,8,2,24,63,1,0,7,38.095238095238095
t20,MA Ouma,11,2,59,79,9,0,10,74.68354430379746
t20,MA Sherry,4,2,30,39,1,1,3,76.92307692307693
t20,MA Starc,19,2,98,105,4,2,8,93.33333333333333
t20,MA Swedy,7,2,120,98,14,0,5,122.44897959183673
t20,MA Tsemane,7,2,5,39,0,0,5,12.82051282051282
t20,MA Wood,7,2,27,28,2,0,1,96.42857142857143
t20,MAA Sanjeewani,62,2,717,814,62,3,48,88.08353808353809
t20,MADD Surangika,25,2,355,422,32,2,24,84.12322274881517
t20,MAL Torres,1,1,0,4,0,0,0,0.0
t20,MB Kruger,20,2,309,295,34,9,18,104.7457627118644
t20,MB Tambe,17,2,99,145,5,1,11,68.27586206896552
t20,MB dos Santos,1,1,4,7,1,0,1,57.14285714285714
t20,MBA Lamplough,20,2,151,210,8,0,16,71.9047619047619
t20,MBS Jonkman,1,1,1,8,0,0,1,12.5
t20,MC Alex,5,2,8,27,1,0,4,29.629629629629626
t20,MC Bascombe,1,1,3,9,0,0,1,33.33333333333333
t20,MC Henriques,21,2,355,292,17,15,15,121.57534246575344
t20,MC Sorensen,8,2,63,61,1,2,5,103.27868852459017
t20,MCR Mohedano,2,1,10,54,1,0,2,18.51851851851852
t20,MD Bimenyimana,43,2,714,1049,73,2,39,68.0648236415634
t20,MD Botha,5,2,48,75,3,0,4,64.0
t20,MD Dai,6,2,92,110,3,0,6,83.63636363636363
t20,MD Garratt,2,2,5,20,0,0,2,25.0
t20,MD Gunathilaka,43,2,691,605,73,19,43,114.21487603305785
t20,MD Patel,36,2,920,697,100,29,31,131.99426111908176
t20,MD Rocha,4,2,22,41,1,0,2,53.65853658536586
t20,MD Shanaka,88,3,1428,1223,104,71,69,116.76206050695012
t20,MD du Preez,2,2,62,59,5,1,0,105.08474576271188
t20,MDK Perera,2,1,1,8,0,0,2,12.5
t20,MDKJ Perera,75,3,2056,1592,199,65,74,129.14572864321607
t20,MDN Hansika,10,2,76,130,4,1,9,58.46153846153847
t20,ME Bessala,13,2,89,181,10,0,10,49.171270718232044
t20,ME Bouchier,37,2,722,606,96,6,35,119.14191419141915
t20,ME Leoela,7,2,24,53,1,0,5,45.28301886792453
t20,ME Trescothick,3,2,166,135,23,1,3,122.96296296296296
t20,ME Violleau,16,2,134,257,11,0,14,52.14007782101168
t20,MEC de Fouw,2,2,6,9,0,0,1,66.66666666666666
t20,MEK Hussey,30,2,721,542,58,25,20,133.0258302583026
t20,MEMO Scott-Hayward,8,2,59,60,4,0,6,98.33333333333333
t20,MF Maharoof,4,1,20,33,0,0,4,60.60606060606061
t20,MF Manjate,1,1,0,1,0,0,1,0.0
t20,MFD Douma,1,1,3,13,0,0,1,23.076923076923077
t20,MFI Assuncao,7,2,63,68,5,2,7,92.64705882352942
t20,MG Bracewell,21,2,341,262,29,15,13,130.15267175572518
t20,MG Erasmus,63,3,1552,1283,124,56,47,120.96648480124708
t20,MG Hunter,2,1,28,45,1,1,3,62.22222222222222
t20,MG Johnson,17,2,109,97,8,3,9,112.37113402061856
t20,MGMCP Gunawardene,4,2,30,50,0,0,3,60.0
t20,MGSM Fernando,3,2,24,19,2,1,3,126.3157894736842
t20,MH Cross,56,2,1064,942,99,25,47,112.95116772823779
t20,MH Oman,3,2,5,22,0,0,2,22.727272727272727
t20,MH Ushanga,8,2,29,46,2,0,7,63.04347826086957
t20,MH Yardy,7,2,96,72,10,1,2,133.33333333333331
t20,MI Khagoitsa,12,2,114,128,16,1,8,89.0625
t20,MI Shakim,3,1,10,6,2,0,2,166.66666666666669
t20,MIW van den Raad,1,1,4,5,0,0,0,80.0
t20,MJ Ansell,9,2,54,65,2,3,8,83.07692307692308
t20,MJ Clarke,28,2,488,490,29,10,23,99.59183673469387
t20,MJ Greig,1,1,0,1,0,0,1,0.0
t20,MJ Guptill,117,3,3517,2673,307,173,108,131.5750093527871
t20,MJ Hay,8,2,85,67,5,4,6,126.86567164179105
t20,MJ Henry,5,2,12,12,2,0,3,100.0
t20,MJ Humphreys,1,1,0,1,0,0,0,0.0
t20,MJ Lumb,27,2,552,422,64,21,26,130.80568720379148
t20,MJ Mason,1,1,2,2,0,0,1,100.0
t20,MJ McClenaghan,7,2,24,23,1,2,4,104.34782608695652
t20,MJ North,1,1,20,21,1,0,1,95.23809523809523
t20,MJ Prior,8,2,127,106,11,5,6,119.81132075471699
t20,MJ Richardson,24,2,513,510,47,5,19,100.58823529411765
t20,MJ Ross,4,2,55,41,2,3,2,134.14634146341464
t20,MJ Santner,71,2,721,615,55,24,40,117.23577235772358
t20,MJ Scotland,2,2,73,87,4,0,0,83.9080459770115
t20,MJ Swepson,5,1,32,25,1,2,1,128.0
t20,MJ Tumukunde,3,2,8,12,0,0,2,66.66666666666666
t20,MJG Nielsen,4,2,13,12,1,0,1,108.33333333333333
t20,MJG Rippon,7,2,152,137,11,3,7,110.94890510948905
t20,MJM Kavana,4,2,27,55,1,0,5,49.09090909090909
t20,MJV Villalobos,1,1,1,3,0,0,0,33.33333333333333
t20,MK Anafie,6,2,77,70,5,5,5,110.00000000000001
t20,MK Pandey,32,2,709,583,49,19,17,121.6123499142367
t20,MK Thakur,11,2,132,118,9,5,8,111.86440677966101
t20,MK Tiwary,1,1,15,17,0,0,1,88.23529411764706
t20,MK Villiers,6,2,52,31,8,0,1,167.74193548387098
t20,ML Bojang,5,2,32,33,2,1,5,96.96969696969697
t20,ML Castillo,11,2,119,140,11,4,10,85.0
t20,ML Green,79,2,1094,1044,90,19,58,104.78927203065133
t20,ML Hayden,9,2,308,218,37,13,6,141.28440366972478
t20,ML Karlsen,6,2,65,135,3,0,4,48.148148148148145
t20,ML Kostic,7,2,37,50,5,0,6,74.0
t20,ML Schutt,15,2,23,32,2,0,9,71.875
t20,ML Udawatte,7,2,71,75,8,1,7,94.66666666666667
t20,MLG Silva,10,2,25,57,2,0,8,43.859649122807014
t20,MLN Sissako,12,2,157,264,21,0,14,59.46969696969697
t20,MM Ali,72,2,1180,866,84,67,58,136.25866050808315
t20,MM Baig,10,2,20,39,1,0,8,51.28205128205128
t20,MM Chaudhary,10,2,34,82,2,0,8,41.46341463414634
t20,MM Dekeling,5,2,12,28,1,0,3,42.857142857142854
t20,MM Lanning,89,2,2538,2278,305,37,62,111.41352063213346
t20,MM Letsoalo,2,1,2,10,0,0,1,20.0
t20,MM Mabathoana,8,2,12,69,1,0,11,17.391304347826086
t20,MM Patel,1,1,0,1,0,0,1,0.0
t20,MM Penfold,4,2,4,11,0,0,2,36.36363636363637
t20,MM Sarwar,1,1,3,3,0,0,0,100.0
t20,MM Sharma,2,2,3,8,0,0,0,37.5
t20,MM Siddique,2,1,29,20,4,1,1,145.0
t20,MMR Obili,6,2,21,36,0,0,4,58.333333333333336
t20,MN Samuels,61,3,1469,1283,132,63,53,114.49727201870617
t20,MN Waller,23,2,507,371,36,24,19,136.6576819407008
t20,MN van Wyk,7,2,225,163,19,14,7,138.03680981595093
t20,MNM Aslam,41,2,680,617,60,15,36,110.21069692058347
t20,MNR Cooray,3,2,99,80,12,3,2,123.75
t20,MO Bacarese,3,2,28,57,0,1,3,49.122807017543856
t20,MO Jones,11,2,90,110,1,3,6,81.81818181818183
t20,MO Kain,6,2,71,50,5,3,5,142.0
t20,MO Kitunda,39,2,485,527,40,15,36,92.0303605313093
t20,MP Ainsworth,2,2,13,29,0,0,1,44.827586206896555
t20,MP Biddappa,5,2,63,105,4,1,4,60.0
t20,MP Breetzke,10,2,151,128,13,6,8,117.96875
t20,MP Enright,3,2,22,55,0,0,3,40.0
t20,MP O'Dowd,72,3,1917,1661,201,48,71,115.41240216736905
t20,MP Stoinis,59,3,1217,831,100,61,39,146.45006016847174
t20,MP Vaughan,2,2,27,22,4,0,2,122.72727272727273
t20,MP Yadav,1,1,1,1,0,0,0,100.0
t20,MPGT Ketiyage,9,2,154,137,10,8,8,112.40875912408758
t20,MPM Pathirannehelage,2,1,34,32,5,0,0,106.25
t20,MPP San,22,2,193,314,16,0,19,61.46496815286624
t20,MPS Cheema,10,2,78,94,9,0,9,82.97872340425532
t20,MR Adair,56,2,694,566,49,32,42,122.6148409893993
t20,MR Aguilleira,30,2,342,443,24,2,23,77.20090293453724
t20,MR Dorgan,1,1,4,9,0,0,1,44.44444444444444
t20,MR Gillespie,6,2,21,32,0,0,3,65.625
t20,MR Machado,8,2,20,71,1,0,7,28.169014084507044
t20,MR Marsh,60,2,1572,1217,134,74,51,129.17009038619557
t20,MR Meshram,6,2,73,105,4,0,6,69.52380952380952
t20,MR Montfort,1,1,1,2,0,0,0,50.0
t20,MR Swart,20,2,539,472,45,14,19,114.19491525423729
t20,MRJ Watt,28,2,241,210,20,5,19,114.76190476190476
t20,MS Atapattu,1,1,5,8,0,0,1,62.5
t20,MS Aulakh,1,1,0,2,0,0,1,0.0
t20,MS Beresford,8,2,16,50,1,0,4,32.0
t20,MS Chapman,69,3,1631,1229,141,64,57,132.70951993490644
t20,MS Dhoni,82,2,1584,1317,114,49,42,120.27334851936217
t20,MS Diakite,8,2,28,56,4,0,8,50.0
t20,MS Diawara,4,2,11,30,0,0,4,36.666666666666664
t20,MS Graham,4,2,17,34,1,0,4,50.0
t20,MS Kasprowicz,1,1,3,6,0,0,0,50.0
t20,MS Panesar,1,1,1,2,0,0,1,50.0
t20,MS Sinclair,2,1,0,5,0,0,2,0.0
t20,MS Wade,66,2,1191,917,94,46,47,129.88004362050162
t20,MSC Erasito,5,2,17,60,0,0,3,28.333333333333332
t20,MSF Tedjui,1,1,3,4,0,0,1,75.0
t20,MSN Ekani,10,2,83,183,9,0,10,45.3551912568306
t20,MT Diaby,5,2,23,39,3,0,5,58.97435897435898
t20,MT Jacob,2,2,7,9,0,0,0,77.77777777777779
t20,MT Waqanisau,2,2,7,15,1,0,2,46.666666666666664
t20,MTMMJ Ave,16,2,432,407,37,16,12,106.14250614250614
t20,MV Boucher,19,2,264,281,22,2,15,93.95017793594306
t20,MV Fare,2,2,10,15,1,0,1,66.66666666666666
t20,MV Lehmann,5,2,20,44,0,0,4,45.45454545454545
t20,MV Matsau,8,2,6,24,0,0,4,25.0
t20,MV Pavlovic,11,2,85,139,9,0,11,61.15107913669065
t20,MV Waldron,46,2,415,531,38,0,37,78.15442561205273
t20,MVT Fernando,1,1,2,2,0,0,1,100.0
t20,MW Forde,3,2,21,18,3,0,2,116.66666666666667
t20,MW Machan,8,2,193,143,24,2,4,134.96503496503496
t20,MW Parkinson,4,2,5,12,1,0,4,41.66666666666667
t20,MW Short,13,2,293,184,29,15,13,159.23913043478262
t20,MWR Stokes,23,2,479,414,43,8,15,115.70048309178745
t20,MZR Mohedano,2,1,4,28,0,0,1,14.285714285714285
t20,Ma Luz Barcelona,1,1,0,3,0,0,1,0.0
t20,Ma Qiancheng,6,2,3,33,0,0,4,9.090909090909092
t20,Ma Ruike,5,2,26,57,3,0,4,45.614035087719294
t20,Maaha Naseer,2,2,0,6,0,0,2,0.0
t20,Maaz Khan,11,2,128,110,10,7,11,116.36363636363636
t20,Mabsar Abdulla,1,1,11,23,0,0,1,47.82608695652174
t20,Madeeha Zuberi,5,2,5,13,0,0,3,38.46153846153847
t20,Mah Noor Amir,3,2,1,11,0,0,3,9.090909090909092
t20,Mahedi Hasan,37,2,349,367,25,11,28,95.09536784741145
t20,Mahewish Khan,2,1,14,16,1,0,1,87.5
t20,Mahirah Izzati Ismail,38,2,356,605,25,0,34,58.84297520661157
t20,Mahmad Data,1,1,0,1,0,0,1,0.0
t20,Mahmud Jasat,17,2,224,319,14,2,15,70.21943573667711
t20,Mahmudul Hasan Joy,1,1,5,10,0,0,1,50.0
t20,Mahmudullah,118,2,2223,1960,166,71,91,113.41836734693878
t20,Mahnoor Akram,3,2,12,29,0,0,3,41.37931034482759
t20,Mahnoor Mahmood,2,2,0,7,0,0,2,0.0
t20,Mahrukh Imtiaz,1,1,1,8,0,0,1,12.5
t20,Maidul Islam,8,2,143,159,13,4,8,89.937106918239
t20,Maira Khan,5,2,36,167,3,0,5,21.55688622754491
t20,Maliha Baig,1,1,0,2,0,0,1,0.0
t20,Mamoon Latif,5,2,44,49,3,1,5,89.79591836734694
t20,Manal Malik,1,1,0,12,0,0,1,0.0
t20,Manan Ali,31,2,559,401,27,40,24,139.40149625935163
t20,Manan Bashir,3,2,35,32,3,3,3,109.375
t20,Mandeep Singh,7,2,146,129,14,2,5,113.17829457364341
t20,Manish Sharma,4,2,20,58,3,0,4,34.48275862068966
t20,Manoj Adhikari,6,2,34,55,3,0,4,61.81818181818181
t20,Manpreet Singh,58,2,1160,995,57,47,54,116.58291457286431
t20,Mansoor Malangzai,1,1,28,17,2,2,1,164.70588235294116
t20,Mansoor Safi,4,2,128,63,10,10,4,203.17460317460316
t20,Manuel Iturbe,3,2,33,43,2,1,3,76.74418604651163
t20,Maqsood Ahmad,1,1,13,19,1,0,1,68.42105263157895
t20,Maria Jasvi,28,2,65,220,2,0,21,29.545454545454547
t20,Maria Salazar,2,1,0,7,0,0,2,0.0
t20,Mariam Hasan,2,2,9,12,0,0,2,75.0
t20,Mariam Waseem,1,1,1,6,0,0,1,16.666666666666664
t20,Mariamma Hyder,32,2,190,344,19,1,23,55.23255813953488
t20,Marija Mratinkovic,1,1,0,3,0,0,1,0.0
t20,Marina Iqbal,18,2,238,301,23,2,13,79.06976744186046
t20,Mario Ovalle,1,1,2,8,0,0,1,25.0
t20,Mariska Kornet,2,2,1,15,0,0,2,6.666666666666667
t20,Marufa Akter,9,2,9,28,0,0,5,32.142857142857146
t20,Maryam Omar,33,2,622,827,60,1,30,75.21160822249094
t20,Maryyam Ashraf,19,2,69,97,5,2,14,71.1340206185567
t20,Maryyam Sheikh,1,1,0,1,0,0,1,0.0
t20,Mas Elysa,57,2,996,1158,90,3,48,86.01036269430051
t20,Mashrafe Mortaza,35,2,291,230,26,15,26,126.52173913043478
t20,Masood Jayezeh,1,1,1,5,0,0,1,20.0
t20,Matiullah Khan,2,1,1,6,0,0,0,16.666666666666664
t20,Mazhar Khan,4,2,11,29,1,0,3,37.93103448275862
t20,Mazharul Islam,14,2,220,240,28,1,10,91.66666666666666
t20,Md Shafiqul Haque,4,2,88,66,5,6,3,133.33333333333331
t20,Meet Ahir,3,2,66,68,5,2,2,97.05882352941177
t20,Meet Bhavsar,58,2,1497,1182,127,52,52,126.6497461928934
t20,Meghna Rajan,3,2,122,129,11,0,1,94.57364341085271
t20,Meghna Singh,2,2,1,2,0,0,1,50.0
t20,Mehak Thakur,2,2,1,2,0,0,0,50.0
t20,Mehboob Ali,7,2,162,90,11,16,7,180.0
t20,Mehedi Hasan Miraz,25,2,370,330,30,10,23,112.12121212121211
t20,Mehrab Hossain jnr,2,2,16,27,1,0,1,59.25925925925925
t20,Mehran Khan,32,2,262,257,14,12,27,101.94552529182879
t20,Mehran Siasar,1,1,0,3,0,0,1,0.0
t20,Mengting Liu,13,2,39,118,3,0,12,33.05084745762712
t20,Merwais Shinwari,3,2,12,24,0,1,2,50.0
t20,Mia Arda,5,2,14,42,1,0,4,33.33333333333333
t20,Mian Mehmood,4,2,28,33,2,0,3,84.84848484848484
t20,Milad Momend,4,2,6,21,1,0,3,28.57142857142857
t20,Milind Kumar,17,2,322,319,19,6,10,100.94043887147335
t20,Mina Baek,2,1,33,58,2,0,1,56.896551724137936
t20,Mirab Razwan,8,2,39,69,3,0,8,56.52173913043478
t20,Miriam Ehsun,1,1,4,12,0,0,1,33.33333333333333
t20,Mirza Ahmed,2,2,1,2,0,0,0,50.0
t20,Mirza Ahsan,18,2,293,211,22,14,17,138.86255924170615
t20,Mirza Baig,2,1,32,20,4,2,1,160.0
t20,Misbah-ul-Haq,32,2,771,720,45,26,21,107.08333333333333
t20,Mobashar Ashraf,1,1,2,5,0,0,1,40.0
t20,Mofassar Saeed,1,1,17,20,2,0,1,85.0
t20,Mofida Kocchargi,1,1,0,2,0,0,1,0.0
t20,Mohamed Arief,14,2,237,200,26,5,11,118.5
t20,Mohamed Azzam,30,2,231,325,13,2,24,71.07692307692308
t20,Mohamed Coulibaly,8,2,20,69,1,0,7,28.985507246376812
t20,Mohamed Fadiga,1,1,0,4,0,0,1,0.0
t20,Mohamed Ishmath,2,2,0,3,0,0,2,0.0
t20,Mohamed Khan,3,2,6,6,1,0,2,100.0
t20,Mohamed Mahfooz,6,2,45,71,2,0,4,63.38028169014085
t20,Mohamed Miuvaan,1,1,0,1,0,0,1,0.0
t20,Mohamed Rishwan,24,2,308,377,25,12,24,81.6976127320955
t20,Mohamed Shafeeq,11,2,27,30,3,0,9,90.0
t20,Mohamed Shiyam,4,2,37,56,4,0,2,66.07142857142857
t20,Mohameed Taiwo,24,2,114,161,5,3,16,70.80745341614907
t20,Mohammad Aadil Alam,7,2,90,65,4,6,5,138.46153846153845
t20,Mohammad Abrar,2,2,9,16,1,0,1,56.25
t20,Mohammad Ahnaff,18,2,395,361,29,20,15,109.41828254847645
t20,Mohammad Ahsan,2,2,12,14,0,1,2,85.71428571428571
t20,Mohammad Ali,1,1,1,1,0,0,0,100.0
t20,Mohammad Amin,4,2,73,76,3,3,3,96.05263157894737
t20,Mohammad Amir,14,2,65,78,3,3,10,83.33333333333334
t20,Mohammad Asaduzzaman,2,2,1,2,0,0,1,50.0
t20,Mohammad Ashraful,20,2,382,285,41,11,19,134.03508771929825
t20,Mohammad Asif,2,1,9,3,2,0,0,300.0
t20,Mohammad Atif,1,1,1,2,0,0,1,50.0
t20,Mohammad Ayaz,1,1,0,2,0,0,1,0.0
t20,Mohammad Boota,13,2,120,109,9,4,7,110.09174311926606
t20,Mohammad Ghazanfar,11,2,30,49,2,0,4,61.224489795918366
t20,Mohammad Hafeez,105,2,2437,2039,246,74,92,119.51937224129475
t20,Mohammad Haris,14,2,348,227,30,20,13,153.30396475770925
t20,Mohammad Hasnain,7,2,24,26,2,1,1,92.3076923076923
t20,Mohammad Ihsan,19,2,460,328,51,24,17,140.2439024390244
t20,Mohammad Irfan,3,2,4,8,0,0,0,50.0
t20,Mohammad Kamran,11,2,122,118,10,3,8,103.38983050847457
t20,Mohammad Mithun,13,2,127,138,10,4,13,92.02898550724638
t20,Mohammad Nadeem,36,2,573,534,37,16,27,107.30337078651687
t20,Mohammad Naim,32,2,794,773,73,17,33,102.71668822768434
t20,Mohammad Naveed,19,2,165,139,16,7,13,118.70503597122301
t20,Mohammad Nawaz,27,2,398,289,33,21,19,137.71626297577853
t20,Mohammad Nawaz (3),9,2,70,76,4,3,6,92.10526315789474
t20,Mohammad Rizlan,23,2,341,299,21,21,20,114.0468227424749
t20,Mohammad Rizwan,91,2,3386,2766,284,94,70,122.41503976861894
t20,Mohammad Saifuddin,18,2,204,186,16,7,10,109.6774193548387
t20,Mohammad Salman,1,1,5,6,0,0,1,83.33333333333334
t20,Mohammad Sami,4,2,21,32,2,0,1,65.625
t20,Mohammad Shahzad (2),14,2,189,179,19,5,12,105.58659217877096
t20,Mohammad Tauqir,2,1,4,6,1,0,1,66.66666666666666
t20,Mohammad Usman,2,2,58,63,4,3,1,92.06349206349206
t20,Mohammad Wasim,10,2,37,50,5,0,4,74.0
t20,Mohammad Yousuf,3,2,50,44,5,1,3,113.63636363636364
t20,Mohammed Alamgir,1,1,10,9,1,0,0,111.11111111111111
t20,Mohammed Awais,3,2,11,16,1,0,3,68.75
t20,Mohammed Faraazuddin,4,2,24,29,1,0,3,82.75862068965517
t20,Mohammed Irshad,10,2,112,104,4,8,8,107.6923076923077
t20,Mohammed Jimia,3,1,28,54,1,0,3,51.85185185185185
t20,Mohammed Nadeem,7,2,7,12,1,0,2,58.333333333333336
t20,Mohammed Qasim,2,2,26,39,1,0,1,66.66666666666666
t20,Mohammed Sameer,2,1,38,32,6,1,2,118.75
t20,Mohammed Shami,3,2,7,11,0,1,2,63.63636363636363
t20,Mohammed Siraj,4,2,14,16,1,0,3,87.5
t20,Mohsin Shabbir,1,1,0,2,0,0,1,0.0
t20,Mohsin Zaki,2,2,5,9,0,0,0,55.55555555555556
t20,Mominul Haque,4,2,60,53,5,2,3,113.20754716981132
t20,Mosaddek Hossain,26,2,296,277,19,10,19,106.8592057761733
t20,Moshiur Rahman,3,2,11,25,0,0,1,44.0
t20,Mounica Chowdary,1,1,2,13,0,0,0,15.384615384615385
t20,Mrittunjoy Chowdhury,1,1,4,11,0,0,1,36.36363636363637
t20,Mudassar Bukhari,18,2,129,125,8,3,13,103.2
t20,Mudassar Muhammad,3,2,86,93,3,4,3,92.47311827956989
t20,Mudassir Iqbal,9,2,94,108,4,4,8,87.03703703703704
t20,Muhammad Afis,1,1,0,1,0,0,1,0.0
t20,Muhammad Amin,9,2,82,87,10,3,8,94.25287356321839
t20,Muhammad Amir,35,2,425,451,42,8,31,94.2350332594235
t20,Muhammad Asim,5,2,159,112,20,3,4,141.96428571428572
t20,Muhammad Asjed,1,1,7,7,1,0,1,100.0
t20,Muhammad Babar,2,1,61,36,3,7,2,169.44444444444443
t20,Muhammad Burhan,3,2,15,22,0,0,2,68.18181818181817
t20,Muhammad Fahim,3,2,18,28,0,1,2,64.28571428571429
t20,Muhammad Farooq,2,2,23,17,2,1,2,135.29411764705884
t20,Muhammad Jabir,6,2,0,16,0,0,3,0.0
t20,Muhammad Jawadullah,3,2,7,10,1,0,2,70.0
t20,Muhammad Kaleem,7,2,70,96,6,2,7,72.91666666666666
t20,Muhammad Kashif,9,2,175,148,9,12,8,118.24324324324324
t20,Muhammad Khan,3,2,13,22,1,1,3,59.09090909090909
t20,Muhammad Moiz,8,2,90,75,8,5,8,120.0
t20,Muhammad Muneeb,21,2,431,413,48,14,21,104.35835351089588
t20,Muhammad Murad,6,2,42,53,1,3,4,79.24528301886792
t20,Muhammad Nadir,20,2,113,168,8,4,15,67.26190476190477
t20,Muhammad Naeem,1,1,27,23,0,2,1,117.3913043478261
t20,Muhammad Safdar,2,1,16,13,2,0,0,123.07692307692308
t20,Muhammad Saleem,7,2,71,63,5,5,6,112.6984126984127
t20,Muhammad Shoaib Ahmed,5,2,90,89,10,2,5,101.12359550561798
t20,Muhammad Siddiqui,6,2,114,100,11,6,6,113.99999999999999
t20,Muhammad Tahir,1,1,3,11,0,0,1,27.27272727272727
t20,Muhammad Tanveer,35,3,1117,844,77,68,31,132.34597156398104
t20,Muhammad Umar,17,2,255,216,9,16,11,118.05555555555556
t20,Muhammad Usman,34,2,706,648,63,17,30,108.9506172839506
t20,Muhammad Usman (3),1,1,29,21,1,1,0,138.0952380952381
t20,Muhammad Wafiq,17,2,66,84,3,4,11,78.57142857142857
t20,Muhammad Yasin,11,2,171,165,16,6,11,103.63636363636364
t20,Muhammad Younis,11,2,147,143,15,5,11,102.79720279720279
t20,Muhammad Zafar Khan,4,2,52,42,12,0,2,123.80952380952381
t20,Muhammad Zohaib,3,1,76,69,8,4,3,110.14492753623189
t20,Muhammed Basil,3,1,6,14,0,0,2,42.857142857142854
t20,Muhammed Imran,2,1,1,2,0,0,1,50.0
t20,Muhammed Manga,8,2,149,198,8,4,9,75.25252525252525
t20,Muhammed Turkmen,4,2,39,29,3,3,5,134.48275862068965
t20,Muhammet Bicer,4,2,6,8,1,0,2,75.0
t20,Muhammet Kursat,2,2,0,9,0,0,1,0.0
t20,Mujeeb-ur-Rehman,7,2,76,77,8,0,6,98.7012987012987
t20,Mujibur Ali,3,1,26,35,2,0,3,74.28571428571429
t20,Mukesh Kumar,3,2,5,5,1,0,1,100.0
t20,Mukhtar Ahmed,6,2,192,142,23,5,6,135.2112676056338
t20,Mukhtar Ghulami,13,2,196,195,11,10,12,100.51282051282051
t20,Muktar Ali,1,1,19,15,1,1,0,126.66666666666666
t20,Muneeba Ali,72,2,1278,1406,146,8,64,90.89615931721194
