match_type,batsman,batting_team,runs,balls,dismissals,strike_rate,team2
odi,T Granger,Zimbabwe,38,58,3,65.51724137931035,India
odi,T Gwandu,Zimbabwe,6,15,1,40.0,India
odi,T Kaitano,Zimbabwe,157,264,9,59.46969696969697,India
odi,T Kamungozi,Zimbabwe,25,56,5,44.642857142857146,India
odi,T Lungameni,Namibia,46,108,7,42.592592592592595,Oman
odi,T Makusha,Zimbabwe,1,2,0,50.0,India
odi,T Maruma,Zimbabwe,122,225,14,54.22222222222223,India
odi,T Marumani,Zimbabwe,216,343,14,62.973760932944614,India
odi,T Mayes,Ireland,8,5,0,160.0,Bangladesh
odi,T Mishra,Kenya,395,564,12,70.0354609929078,New Zealand
odi,T Mufudza,Zimbabwe,1,9,1,11.11111111111111,India
odi,T Munyonga,Zimbabwe,92,137,5,67.15328467153284,India
odi,T Mupariwa,Zimbabwe,87,208,16,41.82692307692308,India
odi,T Muzarabani,Zimbabwe,10,32,3,31.25,India
odi,T Panyangara,Zimbabwe,192,389,32,49.3573264781491,India
odi,T Putthawong,Thailand,77,231,8,33.33333333333333,Netherlands
odi,T Ruma,Papua New Guinea,232,368,8,63.04347826086957,Ireland
odi,T Sangha,Australia,6,20,1,30.0,Pakistan
odi,T Shamsi,South Africa,39,71,4,54.929577464788736,Sri Lanka
odi,T Stubbs,South Africa,218,237,5,91.9831223628692,Sri Lanka
odi,T Suri,United Arab Emirates,91,127,4,71.65354330708661,Papua New Guinea
odi,T Taibu,Africa XI,10,32,1,31.25,Asia XI
odi,T Taibu,Zimbabwe,2827,4205,88,67.2294887039239,India
odi,T Thushara,Sri Lanka,357,386,19,92.48704663212435,Australia
odi,T de Zorzi,South Africa,403,419,9,96.18138424821002,Sri Lanka
odi,T van der Gugten,Netherlands,116,170,7,68.23529411764706,Zimbabwe
odi,TA Blundell,New Zealand,266,309,9,86.08414239482201,Bangladesh
odi,TA Boult,New Zealand,216,284,26,76.05633802816901,Bangladesh
odi,TAM Siriwardana,Sri Lanka,516,539,23,95.73283858998145,Australia
odi,TB Robinson,New Zealand,48,49,3,97.95918367346938,Bangladesh
odi,TB Sole,Scotland,38,37,5,102.7027027027027,Hong Kong
odi,TBM de Leede,Netherlands,113,210,8,53.80952380952381,Zimbabwe
odi,TC Bastiampillai,Canada,89,163,5,54.601226993865026,United States of America
odi,TCB Fernando,Sri Lanka,18,39,0,46.15384615384615,Australia
odi,TD Astle,New Zealand,79,80,3,98.75,Bangladesh
odi,TD Paine,Australia,861,1250,31,68.88,Pakistan
odi,TD Smartt,West Indies,40,65,6,61.53846153846154,England
odi,TG Gordon,Canada,23,58,4,39.6551724137931,United States of America
odi,TG Norris,United States of America,59,58,2,101.72413793103448,Papua New Guinea
odi,TG Southee,New Zealand,715,770,56,92.85714285714286,Bangladesh
odi,TH David,Australia,45,56,4,80.35714285714286,Pakistan
odi,TJ Bishop,West Indies,0,6,1,0.0,England
odi,TJ Friend,Zimbabwe,132,175,7,75.42857142857143,India
odi,TJ Heggelman,Netherlands,23,71,2,32.3943661971831,Zimbabwe
odi,TJ Murtagh,Ireland,143,190,10,75.26315789473685,Bangladesh
odi,TJG Pringle,Netherlands,6,14,4,42.857142857142854,Zimbabwe
odi,TK Canning,New Zealand,13,25,2,52.0,Bangladesh
odi,TK Curran,England,303,332,10,91.26506024096386,Bangladesh
odi,TK Musakanda,Zimbabwe,210,240,9,87.5,India
odi,TK Patel,United States of America,71,149,4,47.651006711409394,Papua New Guinea
odi,TL Best,West Indies,72,114,8,63.1578947368421,England
odi,TL Chatara,Zimbabwe,176,369,20,47.696476964769644,India
odi,TL Chivanga,Zimbabwe,18,21,1,85.71428571428571,India
odi,TL Seifert,New Zealand,59,57,4,103.50877192982458,Bangladesh
odi,TLW Cooper,Netherlands,576,776,17,74.22680412371135,Zimbabwe
odi,TM Dilshan,Sri Lanka,9212,10777,242,85.47833348798368,Australia
odi,TM Dowlin,West Indies,228,362,8,62.98342541436463,England
odi,TM Head,Australia,2708,2649,62,102.22725556813892,Pakistan
odi,TM McGrath,Australia,750,854,24,87.82201405152225,Pakistan
odi,TM Odoyo,Africa XI,51,51,1,100.0,Asia XI
odi,TM Odoyo,Kenya,779,1150,28,67.73913043478261,New Zealand
odi,TMK Mawoyo,Zimbabwe,58,166,5,34.93975903614458,India
odi,TMM Newton,New Zealand,38,79,6,48.10126582278481,Bangladesh
odi,TN de Grooth,Netherlands,70,150,7,46.666666666666664,Zimbabwe
odi,TP Ura,Papua New Guinea,1196,1526,50,78.3748361730013,Ireland
odi,TP Visee,Netherlands,72,66,3,109.09090909090908,Zimbabwe
odi,TR Ambrose,England,10,34,4,29.411764705882355,Bangladesh
odi,TR Gripper,Zimbabwe,23,51,2,45.09803921568628,India
odi,TR Sadhu,India,9,26,3,34.61538461538461,Pakistan
odi,TS Chisoro,Zimbabwe,109,155,8,70.3225806451613,India
odi,TS Hasabnis,India,140,184,3,76.08695652173914,Pakistan
odi,TS Kamunhukamwe,Zimbabwe,131,169,12,77.51479289940828,India
odi,TS Nethula,New Zealand,12,11,2,109.09090909090908,Bangladesh
odi,TS Roland-Jones,England,37,38,0,97.36842105263158,Bangladesh
odi,TS Sekhukhune,South Africa,24,85,5,28.235294117647058,Sri Lanka
odi,TSS Mackintosh,Scotland,169,203,7,83.2512315270936,Hong Kong
odi,TT Beaumont,England,4043,5380,94,75.14869888475837,Bangladesh
odi,TT Bresnan,England,871,984,46,88.51626016260163,Bangladesh
odi,TT Samaraweera,Sri Lanka,669,914,20,73.19474835886214,Australia
odi,TV Mufambisi,Zimbabwe,45,71,4,63.38028169014085,India
odi,TW Hartley,England,12,9,0,133.33333333333331,Bangladesh
odi,TWM Latham,New Zealand,4280,5128,124,83.46333853354135,Bangladesh
odi,Tabarak Dar,Hong Kong,45,95,2,47.368421052631575,Papua New Guinea
odi,Taijul Islam,Bangladesh,89,137,8,64.96350364963503,New Zealand
odi,Talha Jubair,Bangladesh,4,8,0,50.0,New Zealand
odi,Tamim Iqbal,Bangladesh,7648,9979,199,76.6409459865718,New Zealand
odi,Tanbir Hayder,Bangladesh,5,17,2,29.411764705882355,New Zealand
odi,Tanveer Ahmed,Hong Kong,4,12,0,33.33333333333333,Papua New Guinea
odi,Tanvir Ahmed (1),Pakistan,18,12,2,150.0,South Africa
odi,Tanwir Afzal,Hong Kong,161,182,11,88.46153846153845,Papua New Guinea
odi,Tanzid Hasan,Bangladesh,413,410,18,100.73170731707317,New Zealand
odi,Tanzim Hasan Sakib,Bangladesh,95,126,4,75.39682539682539,New Zealand
odi,Tapash Baisya,Bangladesh,113,217,10,52.07373271889401,New Zealand
odi,Tareq Aziz,Bangladesh,2,11,0,18.181818181818183,New Zealand
odi,Taskin Ahmed,Bangladesh,220,386,25,56.994818652849744,New Zealand
odi,Tasqeen Qadeer,Pakistan,48,144,3,33.33333333333333,South Africa
odi,Taufeeq Umar,Pakistan,262,504,10,51.98412698412699,South Africa
odi,Tayyab Tahir,Pakistan,181,185,7,97.83783783783784,South Africa
odi,Tharika Sewwandi,Sri Lanka,1,3,0,33.33333333333333,Australia
odi,Tilak Varma,India,68,125,3,54.400000000000006,Pakistan
odi,Towhid Hridoy,Bangladesh,866,1037,22,83.51012536162006,New Zealand
odi,Tuba Hassan,Pakistan,49,59,3,83.05084745762711,South Africa
odi,Tushar Imran,Bangladesh,250,477,19,52.41090146750524,New Zealand
odi,U Bhagwan,Canada,26,28,1,92.85714285714286,United States of America
odi,U Bhatti,Canada,120,131,6,91.6030534351145,United States of America
odi,U Raymond-Hoey,Ireland,74,124,8,59.67741935483871,Bangladesh
odi,U Thimashini,Sri Lanka,2,6,1,33.33333333333333,Australia
odi,UDU Chandana,Sri Lanka,260,393,14,66.15776081424937,Australia
odi,UT Khawaja,Australia,1539,1865,35,82.5201072386059,Pakistan
odi,UT Yadav,India,79,136,10,58.08823529411765,Pakistan
odi,UWMBCA Welegedara,Sri Lanka,4,9,1,44.44444444444444,Australia
odi,Umaima Sohail,Pakistan,686,1114,28,61.57989228007181,South Africa
odi,Umair Ali,United Arab Emirates,10,11,1,90.9090909090909,Papua New Guinea
odi,Umar Akmal,Pakistan,3032,3626,93,83.61831218974076,South Africa
odi,Umar Amin,Pakistan,271,408,14,66.42156862745098,South Africa
odi,Umar Gul,Pakistan,442,648,46,68.20987654320987,South Africa
odi,Umm-e-Hani,Pakistan,40,77,11,51.94805194805194,South Africa
odi,Umran Malik,India,2,11,1,18.181818181818183,Pakistan
odi,Urooj Mumtaz,Pakistan,35,99,3,35.35353535353536,South Africa
odi,Usama Mir,Pakistan,38,30,4,126.66666666666666,South Africa
odi,Usman Khan,Pakistan,39,33,1,118.18181818181819,South Africa
odi,Usman Khan (2),Pakistan,12,18,1,66.66666666666666,South Africa
odi,Usman Limbada,Canada,123,193,4,63.730569948186535,United States of America
odi,Usman Rafiq,United States of America,28,42,0,66.66666666666666,Papua New Guinea
odi,Usman Salahuddin,Pakistan,13,28,2,46.42857142857143,South Africa
odi,Usman Shinwari,Pakistan,6,7,3,85.71428571428571,South Africa
odi,Utkarsh Srivastava,United States of America,75,75,2,100.0,Papua New Guinea
odi,V Araa,Papua New Guinea,71,179,7,39.66480446927375,Ireland
odi,V Aravind,United Arab Emirates,1865,2785,61,66.96588868940754,Papua New Guinea
odi,V Buruka,Papua New Guinea,0,8,1,0.0,Ireland
odi,V Kohli,India,14059,15363,251,91.5120744646228,Pakistan
odi,V Krishnamurthy,India,410,475,18,86.31578947368422,Pakistan
odi,V Permaul,West Indies,19,28,2,67.85714285714286,England
odi,V Sehwag,Asia XI,131,125,5,104.80000000000001,
odi,V Sehwag,ICC World XI,58,58,1,100.0,
odi,V Sehwag,India,5503,5401,155,101.88853915941492,Pakistan
odi,V Shankar,India,194,210,5,92.38095238095238,Pakistan
odi,V Shetty,United Arab Emirates,7,17,1,41.17647058823529,Papua New Guinea
odi,V Shukla,Oman,144,172,6,83.72093023255815,Papua New Guinea
odi,V Sibanda,Africa XI,80,105,2,76.19047619047619,Asia XI
odi,V Sibanda,Zimbabwe,2045,3362,88,60.82688875669244,India
odi,V Sukumaran,United Arab Emirates,194,314,10,61.78343949044586,Papua New Guinea
odi,VAB Tewarie,Netherlands,4,22,1,18.181818181818183,Zimbabwe
odi,VB van Jaarsveld,South Africa,9,16,1,56.25,Sri Lanka
odi,VC Drakes,West Indies,58,124,7,46.774193548387096,England
odi,VCE Wattenberg,Netherlands,0,3,2,0.0,Zimbabwe
odi,VD Philander,South Africa,151,219,11,68.94977168949772,Sri Lanka
odi,VJ Kingma,Netherlands,14,46,6,30.434782608695656,Zimbabwe
odi,VM Nyauchi,Zimbabwe,43,53,5,81.13207547169812,India
odi,VR Aaron,India,8,15,1,53.333333333333336,Pakistan
odi,VR Iyer,India,24,41,2,58.536585365853654,Pakistan
odi,VR Vanitha,India,50,64,4,78.125,Pakistan
odi,VRV Singh,India,8,13,1,61.53846153846154,Pakistan
odi,VS Solanki,England,829,1194,30,69.43048576214406,Bangladesh
odi,VV Morea,Papua New Guinea,142,228,10,62.28070175438597,Ireland
odi,VVS Laxman,India,828,1142,24,72.50437828371278,Pakistan
odi,Vikramjit Singh,Netherlands,1259,1800,41,69.94444444444444,Zimbabwe
odi,W Barresi,Netherlands,820,1076,33,76.2081784386617,Zimbabwe
odi,W Jaffer,India,10,23,2,43.47826086956522,Pakistan
odi,W Madhevere,Zimbabwe,743,963,31,77.15472481827622,India
odi,W Mwayenga,Zimbabwe,1,11,2,9.090909090909092,India
odi,W O'Rourke,New Zealand,6,17,2,35.294117647058826,Bangladesh
odi,W Sutherland,Australia,18,33,1,54.54545454545454,Pakistan
odi,WA Agar,Australia,50,43,2,116.27906976744187,Pakistan
odi,WA Young,New Zealand,1620,1912,42,84.72803347280335,Bangladesh
odi,WB Rankin,England,5,5,1,100.0,Bangladesh
odi,WB Rankin,Ireland,73,178,4,41.01123595505618,Bangladesh
odi,WCA Ganegama,Sri Lanka,7,8,1,87.5,Australia
odi,WD Balaji Rao,Canada,22,43,4,51.162790697674424,United States of America
odi,WD Parnell,South Africa,574,743,27,77.25437415881561,Sri Lanka
odi,WF Stelling,Netherlands,40,39,0,102.56410256410255,Zimbabwe
odi,WG Jacks,England,556,561,17,99.10873440285205,Bangladesh
odi,WGAKK Kulasuriya,Sri Lanka,82,195,14,42.05128205128205,Australia
odi,WIA Fernando,Sri Lanka,1405,1657,47,84.7917923958962,Australia
odi,WK Dilhari,Sri Lanka,665,870,25,76.4367816091954,Australia
odi,WK McCallan,Ireland,101,176,11,57.38636363636363,Bangladesh
odi,WP Masakadza,Zimbabwe,239,382,17,62.56544502617801,India
odi,WP Saha,India,41,59,3,69.49152542372882,Pakistan
odi,WPUJC Vaas,Sri Lanka,569,845,46,67.33727810650888,Australia
odi,WS Jayantha,Sri Lanka,206,322,9,63.975155279503106,Australia
odi,WT Gavera,Papua New Guinea,4,6,0,66.66666666666666,Ireland
odi,WTS Porterfield,Ireland,2670,3962,93,67.3902069661787,Bangladesh
odi,WU Tharanga,Asia XI,10,22,1,45.45454545454545,
odi,WU Tharanga,Sri Lanka,6472,8823,188,73.35373455740678,Australia
odi,WW Hinds,West Indies,1066,1626,33,65.55965559655597,England
odi,Wahab Riaz,Pakistan,725,863,47,84.00926998841251,South Africa
odi,Waheed Ahmed,United Arab Emirates,73,131,6,55.72519083969466,Papua New Guinea
odi,Waqar Younis,Pakistan,17,25,4,68.0,South Africa
odi,Waqas Barkat,Hong Kong,25,54,3,46.2962962962963,Papua New Guinea
odi,Waqas Khan,Hong Kong,52,106,2,49.056603773584904,Papua New Guinea
odi,Waseem Muhammad,United Arab Emirates,1567,1819,63,86.14623419461242,Papua New Guinea
odi,Washington Sundar,India,329,400,14,82.25,Pakistan
odi,Wasim Akram,Pakistan,71,72,2,98.61111111111111,South Africa
odi,Wasim Ali,Oman,54,95,4,56.84210526315789,Papua New Guinea
odi,XJ Doherty,Australia,101,188,6,53.72340425531915,Pakistan
odi,XM Marshall,United States of America,216,354,11,61.016949152542374,Papua New Guinea
odi,XM Marshall,West Indies,163,323,14,50.464396284829725,England
odi,Y Cariah,West Indies,93,167,7,55.688622754491014,England
odi,Y Fourie,South Africa,1,8,2,12.5,Sri Lanka
odi,Y Punja,United Arab Emirates,1,7,1,14.285714285714285,Papua New Guinea
odi,Y Venugopal Rao,India,161,257,8,62.64591439688716,Pakistan
odi,Y van der Westhuizen,South Africa,23,39,1,58.97435897435898,Sri Lanka
odi,YBK Jaiswal,India,15,23,1,65.21739130434783,Pakistan
odi,YH Bhatia,India,666,953,26,69.88457502623295,Pakistan
odi,YK Pathan,India,810,736,30,110.05434782608697,Pakistan
odi,YS Chahal,India,77,144,9,53.47222222222222,Pakistan
odi,YS Samra,Canada,142,223,4,63.67713004484305,United States of America
odi,Yasir Ali Chowdhury,Bangladesh,101,106,5,95.28301886792453,New Zealand
odi,Yasir Arafat,Pakistan,64,103,3,62.13592233009708,South Africa
odi,Yasir Hameed,Pakistan,1459,2225,42,65.57303370786516,South Africa
odi,Yasir Mohammad,United States of America,5,20,2,25.0,Papua New Guinea
odi,Yasir Shah,Pakistan,127,153,6,83.00653594771242,South Africa
odi,Younis Khan,Pakistan,4777,6411,165,74.51255654344095,South Africa
odi,Yousuf Youhana,Asia XI,1,3,1,33.33333333333333,
odi,Yousuf Youhana,Pakistan,1739,2205,42,78.86621315192744,South Africa
odi,Yuvraj Singh,Asia XI,92,80,2,114.99999999999999,
odi,Yuvraj Singh,India,6776,7957,171,85.15772275983412,Pakistan
odi,Z Crawley,England,199,208,7,95.67307692307693,Bangladesh
odi,Z Groenewald,Namibia,4,19,1,21.052631578947366,Oman
odi,Z James,West Indies,190,457,17,41.57549234135667,England
odi,Z Khan,Asia XI,26,26,0,100.0,
odi,Z Khan,India,505,732,44,68.98907103825137,Pakistan
odi,Z Mali,South Africa,2,7,0,28.57142857142857,Sri Lanka
odi,ZB Lion-Cachet,Netherlands,155,210,6,73.80952380952381,Zimbabwe
odi,ZE Green,Namibia,822,1138,35,72.23198594024605,Oman
odi,ZE Surkari,Canada,127,299,7,42.474916387959865,United States of America
odi,Zafar Gohar,Pakistan,15,15,1,100.0,South Africa
odi,Zaheer Maqsood,United Arab Emirates,5,10,0,50.0,Papua New Guinea
odi,Zahid Hussain,Canada,9,31,1,29.03225806451613,United States of America
odi,Zahid Mahmood,Pakistan,9,12,0,75.0,South Africa
odi,Zahid Shah,United Arab Emirates,11,20,0,55.00000000000001,Papua New Guinea
odi,Zahoor Khan,United Arab Emirates,143,259,20,55.21235521235521,Papua New Guinea
odi,Zain Abbas,Hong Kong,26,55,1,47.27272727272727,Papua New Guinea
odi,Zakir Hasan,Bangladesh,1,5,1,20.0,New Zealand
odi,Zawar Farid,United Arab Emirates,132,145,7,91.0344827586207,Papua New Guinea
odi,Zeeshan Maqsood,Oman,1196,1855,39,64.4743935309973,Papua New Guinea
odi,Zeeshan Siddiqi,Canada,7,21,1,33.33333333333333,United States of America
odi,Ziaur Rahman,Bangladesh,83,91,10,91.20879120879121,New Zealand
odi,Zubayr Hamza,South Africa,56,82,1,68.29268292682927,Sri Lanka
odi,Zuhaib Zubair,United Arab Emirates,38,41,3,92.6829268292683,Papua New Guinea
odi,Zulfiqar Babar,Pakistan,35,40,2,87.5,South Africa
odi,Zulqarnain Haider,Pakistan,48,70,3,68.57142857142857,South Africa
